"Label..Grouping.","State","Estimate","Margin.of.Error","Percent","Percent.Margin.of.Error","Year"
"Service occupations","Hawaii","145,386","±2,501","22.60%","±0.3",2012
"Sales and office occupations","Hawaii","164,651","±2,338","25.60%","±0.3",2012
"Natural resources, construction, and maintenance occupations","Hawaii","64,776","±1,763","10.10%","±0.3",2012
"Production, transportation, and material moving occupations","Hawaii","52,964","±1,595","8.20%","±0.2",2012
"Civilian employed population 16 years and over","Idaho","698,702","±3,306","698,702","(X)",2012
"Management, business, science, and arts occupations","Idaho","232,044","±3,044","33.20%","±0.4",2012
"Service occupations","Idaho","122,153","±2,334","17.50%","±0.3",2012
"Sales and office occupations","Idaho","172,817","±2,907","24.70%","±0.4",2012
"Natural resources, construction, and maintenance occupations","Idaho","85,364","±1,898","12.20%","±0.3",2012
"Production, transportation, and material moving occupations","Idaho","86,324","±2,037","12.40%","±0.3",2012
"Civilian employed population 16 years and over","Illinois","6,035,426","±10,791","6,035,426","(X)",2012
"Management, business, science, and arts occupations","Illinois","2,181,574","±12,326","36.10%","±0.2",2012
"Service occupations","Illinois","1,028,655","±7,975","17.00%","±0.1",2012
"Sales and office occupations","Illinois","1,526,612","±8,460","25.30%","±0.1",2012
"Natural resources, construction, and maintenance occupations","Illinois","462,090","±4,438","7.70%","±0.1",2012
"Production, transportation, and material moving occupations","Illinois","836,495","±5,868","13.90%","±0.1",2012
"Civilian employed population 16 years and over","Indiana","2,978,847","±8,091","2,978,847","(X)",2012
"Management, business, science, and arts occupations","Indiana","953,358","±7,074","32.00%","±0.2",2012
"Service occupations","Indiana","504,456","±4,243","16.90%","±0.1",2012
"Sales and office occupations","Indiana","720,102","±5,432","24.20%","±0.2",2012
"Natural resources, construction, and maintenance occupations","Indiana","270,134","±3,418","9.10%","±0.1",2012
"Production, transportation, and material moving occupations","Indiana","530,797","±4,351","17.80%","±0.1",2012
"Civilian employed population 16 years and over","Iowa","1,557,331","±4,175","1,557,331","(X)",2012
"Management, business, science, and arts occupations","Iowa","524,386","±4,507","33.70%","±0.3",2012
"Service occupations","Iowa","258,756","±2,867","16.60%","±0.2",2012
"Sales and office occupations","Iowa","374,917","±3,603","24.10%","±0.2",2012
"Natural resources, construction, and maintenance occupations","Iowa","148,358","±2,008","9.50%","±0.1",2012
"Production, transportation, and material moving occupations","Iowa","250,914","±2,763","16.10%","±0.2",2012
"Civilian employed population 16 years and over","Kansas","1,395,634","±4,659","1,395,634","(X)",2012
"Management, business, science, and arts occupations","Kansas","500,319","±4,097","35.80%","±0.3",2012
"Service occupations","Kansas","232,741","±3,103","16.70%","±0.2",2012
"Sales and office occupations","Kansas","337,471","±3,605","24.20%","±0.2",2012
"Natural resources, construction, and maintenance occupations","Kansas","140,553","±2,033","10.10%","±0.2",2012
"Production, transportation, and material moving occupations","Kansas","184,550","±2,524","13.20%","±0.2",2012
"Civilian employed population 16 years and over","Kentucky","1,859,549","±5,815","1,859,549","(X)",2012
"Management, business, science, and arts occupations","Kentucky","599,337","±5,377","32.20%","±0.3",2012
"Service occupations","Kentucky","310,740","±3,954","16.70%","±0.2",2012
"Sales and office occupations","Kentucky","454,764","±4,229","24.50%","±0.2",2012
"Natural resources, construction, and maintenance occupations","Kentucky","189,604","±2,503","10.20%","±0.1",2012
"Production, transportation, and material moving occupations","Kentucky","305,104","±3,437","16.40%","±0.2",2012
"Civilian employed population 16 years and over","Louisiana","1,993,119","±5,904","1,993,119","(X)",2012
"Management, business, science, and arts occupations","Louisiana","626,510","±6,061","31.40%","±0.3",2012
"Service occupations","Louisiana","374,575","±4,967","18.80%","±0.2",2012
"Sales and office occupations","Louisiana","492,899","±5,003","24.70%","±0.2",2012
"Natural resources, construction, and maintenance occupations","Louisiana","252,253","±3,748","12.70%","±0.2",2012
"Production, transportation, and material moving occupations","Louisiana","246,882","±3,973","12.40%","±0.2",2012
"Civilian employed population 16 years and over","Maine","651,335","±3,054","651,335","(X)",2012
"Management, business, science, and arts occupations","Maine","225,204","±2,467","34.60%","±0.4",2012
"Service occupations","Maine","118,168","±1,983","18.10%","±0.3",2012
"Sales and office occupations","Maine","159,268","±2,353","24.50%","±0.3",2012
"Natural resources, construction, and maintenance occupations","Maine","72,169","±1,658","11.10%","±0.2",2012
"Production, transportation, and material moving occupations","Maine","76,526","±1,364","11.70%","±0.2",2012
"Civilian employed population 16 years and over","Maryland","2,924,344","±7,161","2,924,344","(X)",2012
"Management, business, science, and arts occupations","Maryland","1,279,592","±8,027","43.80%","±0.2",2012
"Service occupations","Maryland","487,271","±5,204","16.70%","±0.2",2012
"Sales and office occupations","Maryland","687,203","±5,478","23.50%","±0.2",2012
"Natural resources, construction, and maintenance occupations","Maryland","239,791","±4,122","8.20%","±0.1",2012
"Production, transportation, and material moving occupations","Maryland","230,487","±2,928","7.90%","±0.1",2012
"Civilian employed population 16 years and over","Massachusetts","3,302,990","±8,449","3,302,990","(X)",2012
"Management, business, science, and arts occupations","Massachusetts","1,427,312","±9,043","43.20%","±0.2",2012
"Service occupations","Massachusetts","562,727","±6,257","17.00%","±0.2",2012
"Sales and office occupations","Massachusetts","785,567","±4,841","23.80%","±0.1",2012
"Natural resources, construction, and maintenance occupations","Massachusetts","234,051","±3,393","7.10%","±0.1",2012
"Production, transportation, and material moving occupations","Massachusetts","293,333","±4,142","8.90%","±0.1",2012
"Civilian employed population 16 years and over","Michigan","4,269,865","±10,096","4,269,865","(X)",2012
"Management, business, science, and arts occupations","Michigan","1,459,146","±10,288","34.20%","±0.2",2012
"Service occupations","Michigan","792,133","±5,608","18.60%","±0.1",2012
"Sales and office occupations","Michigan","1,056,849","±6,992","24.80%","±0.1",2012
"Natural resources, construction, and maintenance occupations","Michigan","336,308","±3,192","7.90%","±0.1",2012
"Production, transportation, and material moving occupations","Michigan","625,429","±4,926","14.60%","±0.1",2012
"Civilian employed population 16 years and over","Minnesota","2,745,021","±5,149","2,745,021","(X)",2012
"Management, business, science, and arts occupations","Minnesota","1,056,181","±6,332","38.50%","±0.2",2012
"Service occupations","Minnesota","448,956","±3,914","16.40%","±0.1",2012
"Sales and office occupations","Minnesota","663,263","±4,207","24.20%","±0.1",2012
"Natural resources, construction, and maintenance occupations","Minnesota","224,300","±2,682","8.20%","±0.1",2012
"Production, transportation, and material moving occupations","Minnesota","352,321","±3,203","12.80%","±0.1",2012
"Civilian employed population 16 years and over","Mississippi","1,204,869","±5,411","1,204,869","(X)",2012
"Management, business, science, and arts occupations","Mississippi","370,863","±5,016","30.80%","±0.4",2012
"Service occupations","Mississippi","212,283","±3,312","17.60%","±0.3",2012
"Sales and office occupations","Mississippi","287,012","±3,562","23.80%","±0.3",2012
"Natural resources, construction, and maintenance occupations","Mississippi","141,212","±2,901","11.70%","±0.2",2012
"Production, transportation, and material moving occupations","Mississippi","193,499","±3,365","16.10%","±0.3",2012
"Civilian employed population 16 years and over","Missouri","2,781,791","±7,099","2,781,791","(X)",2012
"Management, business, science, and arts occupations","Missouri","954,089","±7,689","34.30%","±0.2",2012
"Service occupations","Missouri","491,187","±4,302","17.70%","±0.1",2012
"Sales and office occupations","Missouri","703,229","±5,162","25.30%","±0.2",2012
"Natural resources, construction, and maintenance occupations","Missouri","257,401","±3,171","9.30%","±0.1",2012
"Production, transportation, and material moving occupations","Missouri","375,885","±3,789","13.50%","±0.1",2012
"Civilian employed population 16 years and over","Montana","478,254","±2,968","478,254","(X)",2012
"Management, business, science, and arts occupations","Montana","167,489","±2,460","35.00%","±0.5",2012
"Service occupations","Montana","90,633","±1,947","19.00%","±0.4",2012
"Sales and office occupations","Montana","113,548","±2,103","23.70%","±0.4",2012
"Natural resources, construction, and maintenance occupations","Montana","59,967","±1,425","12.50%","±0.3",2012
"Production, transportation, and material moving occupations","Montana","46,617","±1,356","9.70%","±0.3",2012
"Civilian employed population 16 years and over","Nebraska","946,986","±2,979","946,986","(X)",2012
"Management, business, science, and arts occupations","Nebraska","329,845","±3,137","34.80%","±0.3",2012
"Service occupations","Nebraska","157,811","±2,513","16.70%","±0.3",2012
"Sales and office occupations","Nebraska","234,266","±2,401","24.70%","±0.2",2012
"Natural resources, construction, and maintenance occupations","Nebraska","96,132","±1,685","10.20%","±0.2",2012
"Production, transportation, and material moving occupations","Nebraska","128,932","±2,097","13.60%","±0.2",2012
"Civilian employed population 16 years and over","Nevada","1,237,659","±5,315","1,237,659","(X)",2012
"Management, business, science, and arts occupations","Nevada","342,172","±4,270","27.60%","±0.3",2012
"Service occupations","Nevada","335,591","±4,563","27.10%","±0.4",2012
"Sales and office occupations","Nevada","323,253","±4,997","26.10%","±0.4",2012
"Natural resources, construction, and maintenance occupations","Nevada","116,781","±2,195","9.40%","±0.2",2012
"Production, transportation, and material moving occupations","Nevada","119,862","±2,598","9.70%","±0.2",2012
"Civilian employed population 16 years and over","New Hampshire","694,736","±2,702","694,736","(X)",2012
"Management, business, science, and arts occupations","New Hampshire","272,742","±2,889","39.30%","±0.4",2012
"Service occupations","New Hampshire","108,775","±2,473","15.70%","±0.4",2012
"Sales and office occupations","New Hampshire","172,999","±2,939","24.90%","±0.4",2012
"Natural resources, construction, and maintenance occupations","New Hampshire","62,554","±1,736","9.00%","±0.3",2012
"Production, transportation, and material moving occupations","New Hampshire","77,666","±1,790","11.20%","±0.2",2012
