Year,Data_Value,Income,StratificationCategoryId1,StratificationID1,Mean household income (dollars),Median household income (dollars),LocationDesc
2014,28.4,,AGEYR,AGEYR65PLUS,"75,204","59,846",Utah
2014,29.2,"Less than $15,000",INC,INCLESS15,"75,204","59,846",Utah
2014,29.4,,RACE,RACEBLK,"75,204","59,846",Utah
2014,8.0,,RACE,RACEASN,"75,204","59,846",Utah
2014,25.7,,OVR,OVERALL,"75,204","59,846",Utah
2014,26.7,,RACE,RACE2PLUS,"75,204","59,846",Utah
2014,30.0,,AGEYR,AGEYR4554,"75,204","59,846",Utah
2014,25.7,,RACE,RACEWHT,"75,204","59,846",Utah
2014,27.7,"$15,000 - $24,999",INC,INC1525,"75,204","59,846",Utah
2014,13.3,,AGEYR,AGEYR1824,"75,204","59,846",Utah
2014,30.5,"$25,000 - $34,999",INC,INC2535,"75,204","59,846",Utah
2014,25.8,,GEN,FEMALE,"75,204","59,846",Utah
2014,22.4,"$75,000 or greater",INC,INC75PLUS,"75,204","59,846",Utah
2014,28.1,"$50,000 - $74,999",INC,INC5075,"75,204","59,846",Utah
2014,34.8,,RACE,RACENAA,"75,204","59,846",Utah
2014,28.5,,RACE,RACEHIS,"75,204","59,846",Utah
2014,25.7,,GEN,MALE,"75,204","59,846",Utah
2014,20.1,Data not reported,INC,INCNR,"75,204","59,846",Utah
2014,26.3,,EDU,EDUHSGRAD,"75,204","59,846",Utah
2014,22.0,,EDU,EDUCOGRAD,"75,204","59,846",Utah
2014,29.2,,AGEYR,AGEYR3544,"75,204","59,846",Utah
2014,28.6,"$35,000 - $49,999",INC,INC3550,"75,204","59,846",Utah
2014,29.3,,EDU,EDUHS,"75,204","59,846",Utah
2014,23.1,,AGEYR,AGEYR2534,"75,204","59,846",Utah
2014,32.5,,AGEYR,AGEYR5564,"75,204","59,846",Utah
2014,27.0,,EDU,EDUCOTEC,"75,204","59,846",Utah
2015,21.9,"$75,000 or greater",INC,INC75PLUS,"76,531","60,727",Utah
2015,28.0,,RACE,RACE2PLUS,"76,531","60,727",Utah
2015,34.3,,RACE,RACENAA,"76,531","60,727",Utah
2015,29.4,,RACE,RACEBLK,"76,531","60,727",Utah
2015,24.9,"$50,000 - $74,999",INC,INC5075,"76,531","60,727",Utah
2015,29.7,"Less than $15,000",INC,INCLESS15,"76,531","60,727",Utah
2015,27.1,,RACE,RACEHIS,"76,531","60,727",Utah
2015,26.2,,AGEYR,AGEYR65PLUS,"76,531","60,727",Utah
2015,26.5,,AGEYR,AGEYR3544,"76,531","60,727",Utah
2015,24.9,,GEN,MALE,"76,531","60,727",Utah
2015,22.0,Data not reported,INC,INCNR,"76,531","60,727",Utah
2015,24.1,,RACE,RACEWHT,"76,531","60,727",Utah
2015,28.5,"$25,000 - $34,999",INC,INC2535,"76,531","60,727",Utah
2015,25.8,,EDU,EDUCOTEC,"76,531","60,727",Utah
2015,56.5,,RACE,RACEHPI,"76,531","60,727",Utah
2015,21.2,,EDU,EDUCOGRAD,"76,531","60,727",Utah
2015,23.6,,AGEYR,AGEYR2534,"76,531","60,727",Utah
2015,27.4,"$35,000 - $49,999",INC,INC3550,"76,531","60,727",Utah
2015,6.5,,RACE,RACEASN,"76,531","60,727",Utah
2015,31.1,,AGEYR,AGEYR5564,"76,531","60,727",Utah
2015,31.0,,AGEYR,AGEYR4554,"76,531","60,727",Utah
2015,10.2,,AGEYR,AGEYR1824,"76,531","60,727",Utah
2015,25.0,,EDU,EDUHSGRAD,"76,531","60,727",Utah
2015,26.0,"$15,000 - $24,999",INC,INC1525,"76,531","60,727",Utah
2015,27.6,,EDU,EDUHS,"76,531","60,727",Utah
2015,24.5,,OVR,OVERALL,"76,531","60,727",Utah
2015,24.0,,GEN,FEMALE,"76,531","60,727",Utah
2016,25.4,,OVR,OVERALL,"79,414","62,518",Utah
2016,23.1,,AGEYR,AGEYR2534,"79,414","62,518",Utah
2016,30.1,"$35,000 - $49,999",INC,INC3550,"79,414","62,518",Utah
2016,26.8,,AGEYR,AGEYR65PLUS,"79,414","62,518",Utah
2016,26.1,"$15,000 - $24,999",INC,INC1525,"79,414","62,518",Utah
2016,22.9,,RACE,RACE2PLUS,"79,414","62,518",Utah
2016,22.8,Data not reported,INC,INCNR,"79,414","62,518",Utah
2016,29.0,,AGEYR,AGEYR3544,"79,414","62,518",Utah
2016,34.5,,AGEYR,AGEYR5564,"79,414","62,518",Utah
2016,25.0,,RACE,RACEWHT,"79,414","62,518",Utah
2016,27.9,,EDU,EDUHS,"79,414","62,518",Utah
2016,25.3,"Less than $15,000",INC,INCLESS15,"79,414","62,518",Utah
2016,31.7,,AGEYR,AGEYR4554,"79,414","62,518",Utah
2016,31.2,,RACE,RACEBLK,"79,414","62,518",Utah
2016,27.5,,EDU,EDUHSGRAD,"79,414","62,518",Utah
2016,23.9,"$75,000 or greater",INC,INC75PLUS,"79,414","62,518",Utah
2016,9.5,,RACE,RACEASN,"79,414","62,518",Utah
2016,23.1,,EDU,EDUCOGRAD,"79,414","62,518",Utah
2016,25.2,"$25,000 - $34,999",INC,INC2535,"79,414","62,518",Utah
2016,28.8,,RACE,RACEHIS,"79,414","62,518",Utah
2016,8.9,,AGEYR,AGEYR1824,"79,414","62,518",Utah
2016,32.9,,RACE,RACENAA,"79,414","62,518",Utah
2016,25.6,,GEN,MALE,"79,414","62,518",Utah
2016,25.1,,GEN,FEMALE,"79,414","62,518",Utah
2016,26.6,"$50,000 - $74,999",INC,INC5075,"79,414","62,518",Utah
2016,25.1,,EDU,EDUCOTEC,"79,414","62,518",Utah
2017,26.1,,GEN,MALE,"83,147","65,325",Utah
2017,27.9,,RACE,RACEHIS,"83,147","65,325",Utah
2017,25.3,,OVR,OVERALL,"83,147","65,325",Utah
2017,23.2,,RACE,RACE2PLUS,"83,147","65,325",Utah
2017,25.1,,EDU,EDUHS,"83,147","65,325",Utah
2017,13.3,,AGEYR,AGEYR1824,"83,147","65,325",Utah
2017,27.6,"Less than $15,000",INC,INCLESS15,"83,147","65,325",Utah
2017,11.3,,RACE,RACEASN,"83,147","65,325",Utah
2017,24.3,,GEN,FEMALE,"83,147","65,325",Utah
2017,28.0,"$15,000 - $24,999",INC,INC1525,"83,147","65,325",Utah
2017,23.1,,EDU,EDUCOGRAD,"83,147","65,325",Utah
2017,28.4,,AGEYR,AGEYR3544,"83,147","65,325",Utah
2017,27.4,"$35,000 - $49,999",INC,INC3550,"83,147","65,325",Utah
2017,34.3,,RACE,RACENAA,"83,147","65,325",Utah
2017,24.9,,EDU,EDUHSGRAD,"83,147","65,325",Utah
2017,25.9,"$50,000 - $74,999",INC,INC5075,"83,147","65,325",Utah
2017,22.4,Data not reported,INC,INCNR,"83,147","65,325",Utah
2017,25.0,,RACE,RACEWHT,"83,147","65,325",Utah
2017,21.6,,AGEYR,AGEYR2534,"83,147","65,325",Utah
2017,24.5,"$25,000 - $34,999",INC,INC2535,"83,147","65,325",Utah
2017,30.0,,AGEYR,AGEYR4554,"83,147","65,325",Utah
2017,27.0,,EDU,EDUCOTEC,"83,147","65,325",Utah
2017,33.7,,AGEYR,AGEYR5564,"83,147","65,325",Utah
2017,26.8,,AGEYR,AGEYR65PLUS,"83,147","65,325",Utah
2017,24.5,"$75,000 or greater",INC,INC75PLUS,"83,147","65,325",Utah
2018,27.7,,EDU,EDUCOTEC,"87,053","68,374",Utah
2018,31.7,"$25,000 - $34,999",INC,INC2535,"87,053","68,374",Utah
2018,40.6,,RACE,RACENAA,"87,053","68,374",Utah
2018,32.8,,AGEYR,AGEYR5564,"87,053","68,374",Utah
2018,34.0,,AGEYR,AGEYR4554,"87,053","68,374",Utah
2018,29.1,,EDU,EDUHS,"87,053","68,374",Utah
2018,27.1,,RACE,RACEWHT,"87,053","68,374",Utah
2018,24.1,Data not reported,INC,INCNR,"87,053","68,374",Utah
2018,40.9,,RACE,RACEBLK,"87,053","68,374",Utah
2018,27.8,,OVR,OVERALL,"87,053","68,374",Utah
2018,24.5,,EDU,EDUCOGRAD,"87,053","68,374",Utah
2018,26.8,,GEN,FEMALE,"87,053","68,374",Utah
2018,40.7,,RACE,RACE2PLUS,"87,053","68,374",Utah
2018,31.2,,EDU,EDUHSGRAD,"87,053","68,374",Utah
2018,26.6,"$75,000 or greater",INC,INC75PLUS,"87,053","68,374",Utah
2018,29.2,,AGEYR,AGEYR65PLUS,"87,053","68,374",Utah
2018,25.7,,AGEYR,AGEYR2534,"87,053","68,374",Utah
2018,25.5,"Less than $15,000",INC,INCLESS15,"87,053","68,374",Utah
2018,30.0,,RACE,RACEHIS,"87,053","68,374",Utah
2018,15.3,,RACE,RACEASN,"87,053","68,374",Utah
2018,29.5,,AGEYR,AGEYR3544,"87,053","68,374",Utah
2018,28.7,,GEN,MALE,"87,053","68,374",Utah
2018,29.7,"$15,000 - $24,999",INC,INC1525,"87,053","68,374",Utah
2018,30.3,"$50,000 - $74,999",INC,INC5075,"87,053","68,374",Utah
2018,29.5,"$35,000 - $49,999",INC,INC3550,"87,053","68,374",Utah
2018,16.9,,AGEYR,AGEYR1824,"87,053","68,374",Utah
2019,32.2,"$25,000 - $34,999",INC,INC2535,"91,292","71,621",Utah
2019,34.7,,AGEYR,AGEYR5564,"91,292","71,621",Utah
2019,16.3,,AGEYR,AGEYR1824,"91,292","71,621",Utah
2019,33.3,,RACE,RACEHIS,"91,292","71,621",Utah
2019,27.4,,AGEYR,AGEYR2534,"91,292","71,621",Utah
2019,29.5,,GEN,MALE,"91,292","71,621",Utah
2019,29.6,,EDU,EDUHS,"91,292","71,621",Utah
2019,13.3,,RACE,RACEASN,"91,292","71,621",Utah
2019,32.8,"$15,000 - $24,999",INC,INC1525,"91,292","71,621",Utah
2019,27.8,"$75,000 or greater",INC,INC75PLUS,"91,292","71,621",Utah
2019,25.5,Data not reported,INC,INCNR,"91,292","71,621",Utah
2019,33.0,,AGEYR,AGEYR3544,"91,292","71,621",Utah
2019,30.3,,EDU,EDUHSGRAD,"91,292","71,621",Utah
2019,28.9,,GEN,FEMALE,"91,292","71,621",Utah
2019,30.8,"$50,000 - $74,999",INC,INC5075,"91,292","71,621",Utah
2019,30.7,,EDU,EDUCOTEC,"91,292","71,621",Utah
2019,29.3,"Less than $15,000",INC,INCLESS15,"91,292","71,621",Utah
2019,28.8,,RACE,RACEWHT,"91,292","71,621",Utah
2019,35.1,,AGEYR,AGEYR4554,"91,292","71,621",Utah
2019,37.6,,RACE,RACENAA,"91,292","71,621",Utah
2019,32.4,"$35,000 - $49,999",INC,INC3550,"91,292","71,621",Utah
2019,29.2,,OVR,OVERALL,"91,292","71,621",Utah
2019,30.1,,AGEYR,AGEYR65PLUS,"91,292","71,621",Utah
2019,36.6,,RACE,RACEBLK,"91,292","71,621",Utah
2019,26.5,,EDU,EDUCOGRAD,"91,292","71,621",Utah
2019,23.4,,RACE,RACE2PLUS,"91,292","71,621",Utah
2020,32.9,,EDU,EDUHS,"94,452","74,197",Utah
2020,28.0,,RACE,RACEWHT,"94,452","74,197",Utah
2020,31.4,"$35,000 - $49,999",INC,INC3550,"94,452","74,197",Utah
2020,7.0,,RACE,RACEASN,"94,452","74,197",Utah
2020,33.4,,AGEYR,AGEYR3544,"94,452","74,197",Utah
2020,28.6,,GEN,FEMALE,"94,452","74,197",Utah
2020,23.5,Data not reported,INC,INCNR,"94,452","74,197",Utah
2020,30.4,,EDU,EDUCOTEC,"94,452","74,197",Utah
2020,34.0,"$25,000 - $34,999",INC,INC2535,"94,452","74,197",Utah
2020,34.0,,AGEYR,AGEYR4554,"94,452","74,197",Utah
2020,46.9,,RACE,RACENAA,"94,452","74,197",Utah
2020,28.2,"$75,000 or greater",INC,INC75PLUS,"94,452","74,197",Utah
2020,29.1,"$15,000 - $24,999",INC,INC1525,"94,452","74,197",Utah
2020,16.3,,AGEYR,AGEYR1824,"94,452","74,197",Utah
2020,28.6,,GEN,MALE,"94,452","74,197",Utah
2020,28.0,,RACE,RACEBLK,"94,452","74,197",Utah
2020,24.9,,EDU,EDUCOGRAD,"94,452","74,197",Utah
2020,28.6,,OVR,OVERALL,"94,452","74,197",Utah
2020,24.2,,RACE,RACE2PLUS,"94,452","74,197",Utah
2020,33.4,,AGEYR,AGEYR5564,"94,452","74,197",Utah
2020,27.1,,AGEYR,AGEYR2534,"94,452","74,197",Utah
2020,27.5,"Less than $15,000",INC,INCLESS15,"94,452","74,197",Utah
2020,28.7,,EDU,EDUHSGRAD,"94,452","74,197",Utah
2020,29.9,"$50,000 - $74,999",INC,INC5075,"94,452","74,197",Utah
2020,33.5,,RACE,RACEHIS,"94,452","74,197",Utah
2020,28.4,,AGEYR,AGEYR65PLUS,"94,452","74,197",Utah
2021,16.7,,AGEYR,AGEYR1824,"101,412","79,133",Utah
2021,31.4,,GEN,FEMALE,"101,412","79,133",Utah
2021,28.7,,AGEYR,AGEYR65PLUS,"101,412","79,133",Utah
2021,23.1,,RACE,RACEBLK,"101,412","79,133",Utah
2021,35.0,"$50,000 - $74,999",INC,INC5075,"101,412","79,133",Utah
2021,26.7,,EDU,EDUCOGRAD,"101,412","79,133",Utah
2021,34.3,"$75,000 or greater",INC,INC75PLUS,"101,412","79,133",Utah
2021,39.9,,RACE,RACENAA,"101,412","79,133",Utah
2021,37.0,,AGEYR,AGEYR4554,"101,412","79,133",Utah
2021,37.1,,AGEYR,AGEYR5564,"101,412","79,133",Utah
2021,34.8,,EDU,EDUHS,"101,412","79,133",Utah
2021,37.0,,RACE,RACEHIS,"101,412","79,133",Utah
2021,33.5,"$15,000 - $24,999",INC,INC1525,"101,412","79,133",Utah
2021,34.9,,AGEYR,AGEYR3544,"101,412","79,133",Utah
2021,31.0,,RACE,RACE2PLUS,"101,412","79,133",Utah
2021,34.4,"$25,000 - $34,999",INC,INC2535,"101,412","79,133",Utah
2021,26.6,Data not reported,INC,INCNR,"101,412","79,133",Utah
2021,31.9,,EDU,EDUHSGRAD,"101,412","79,133",Utah
2021,32.2,,AGEYR,AGEYR2534,"101,412","79,133",Utah
2021,27.4,"Less than $15,000",INC,INCLESS15,"101,412","79,133",Utah
2021,11.1,,RACE,RACEASN,"101,412","79,133",Utah
2021,30.3,,RACE,RACEWHT,"101,412","79,133",Utah
2021,30.9,,OVR,OVERALL,"101,412","79,133",Utah
2021,34.8,"$35,000 - $49,999",INC,INC3550,"101,412","79,133",Utah
2021,32.9,,EDU,EDUCOTEC,"101,412","79,133",Utah
2021,30.5,,GEN,MALE,"101,412","79,133",Utah
2022,33.1,"$25,000 - $34,999",INC,INC2535,"111,416","86,833",Utah
2022,32.5,"$75,000 or greater",INC,INC75PLUS,"111,416","86,833",Utah
2022,34.7,,AGEYR,AGEYR3544,"111,416","86,833",Utah
2022,30.9,,AGEYR,AGEYR2534,"111,416","86,833",Utah
2022,31.1,,OVR,OVERALL,"111,416","86,833",Utah
2022,30.9,,EDU,EDUHS,"111,416","86,833",Utah
2022,30.3,,RACE,RACEWHT,"111,416","86,833",Utah
2022,31.3,,EDU,EDUHSGRAD,"111,416","86,833",Utah
2022,37.5,,AGEYR,AGEYR4554,"111,416","86,833",Utah
2022,36.6,"$50,000 - $74,999",INC,INC5075,"111,416","86,833",Utah
2022,39.4,,RACE,RACE2PLUS,"111,416","86,833",Utah
2022,30.5,,GEN,FEMALE,"111,416","86,833",Utah
2022,30.8,"$35,000 - $49,999",INC,INC3550,"111,416","86,833",Utah
2022,36.6,,AGEYR,AGEYR5564,"111,416","86,833",Utah
2022,30.2,,AGEYR,AGEYR65PLUS,"111,416","86,833",Utah
2022,36.1,"$15,000 - $24,999",INC,INC1525,"111,416","86,833",Utah
2022,6.7,,RACE,RACEASN,"111,416","86,833",Utah
2022,51.7,,RACE,RACENAA,"111,416","86,833",Utah
2022,36.0,,RACE,RACEHIS,"111,416","86,833",Utah
2022,34.0,,EDU,EDUCOTEC,"111,416","86,833",Utah
2022,18.2,,AGEYR,AGEYR1824,"111,416","86,833",Utah
2022,28.1,Data not reported,INC,INCNR,"111,416","86,833",Utah
2022,27.7,,EDU,EDUCOGRAD,"111,416","86,833",Utah
2022,33.4,"Less than $15,000",INC,INCLESS15,"111,416","86,833",Utah
2022,31.7,,GEN,MALE,"111,416","86,833",Utah
2011,29.0,"$25,000 - $34,999",INC,INC2535,"67,610","49,736",Georgia
2011,23.3,Data not reported,INC,INCNR,"67,610","49,736",Georgia
2011,33.2,"$15,000 - $24,999",INC,INC1525,"67,610","49,736",Georgia
2011,15.0,,AGEYR,AGEYR1824,"67,610","49,736",Georgia
2011,31.2,"$50,000 - $74,999",INC,INC5075,"67,610","49,736",Georgia
2011,36.8,,RACE,RACEBLK,"67,610","49,736",Georgia
2011,34.4,,AGEYR,AGEYR5564,"67,610","49,736",Georgia
2011,28.6,,EDU,EDUCOTEC,"67,610","49,736",Georgia
2011,33.7,,AGEYR,AGEYR4554,"67,610","49,736",Georgia
2011,26.5,,AGEYR,AGEYR2534,"67,610","49,736",Georgia
2011,21.3,"$75,000 or greater",INC,INC75PLUS,"67,610","49,736",Georgia
2011,34.1,,EDU,EDUHS,"67,610","49,736",Georgia
2011,33.9,"Less than $15,000",INC,INCLESS15,"67,610","49,736",Georgia
2011,8.6,,RACE,RACEOTH,"67,610","49,736",Georgia
2011,25.0,,RACE,RACEWHT,"67,610","49,736",Georgia
2011,29.3,,GEN,FEMALE,"67,610","49,736",Georgia
2011,25.4,,AGEYR,AGEYR65PLUS,"67,610","49,736",Georgia
2011,31.6,,RACE,RACENAA,"67,610","49,736",Georgia
2011,26.8,"$35,000 - $49,999",INC,INC3550,"67,610","49,736",Georgia
2011,29.6,,AGEYR,AGEYR3544,"67,610","49,736",Georgia
2011,5.4,,RACE,RACEASN,"67,610","49,736",Georgia
2011,26.4,,RACE,RACEHIS,"67,610","49,736",Georgia
2011,29.5,,EDU,EDUHSGRAD,"67,610","49,736",Georgia
2011,21.4,,EDU,EDUCOGRAD,"67,610","49,736",Georgia
2011,27.1,,RACE,RACE2PLUS,"67,610","49,736",Georgia
2011,26.7,,GEN,MALE,"67,610","49,736",Georgia
2011,28.0,,OVR,OVERALL,"67,610","49,736",Georgia
2012,25.4,,AGEYR,AGEYR65PLUS,"67,659","49,604",Georgia
2012,28.0,"$50,000 - $74,999",INC,INC5075,"67,659","49,604",Georgia
2012,28.4,,EDU,EDUHS,"67,659","49,604",Georgia
2012,26.3,,RACE,RACEWHT,"67,659","49,604",Georgia
2012,30.5,,GEN,FEMALE,"67,659","49,604",Georgia
2012,32.4,"Less than $15,000",INC,INCLESS15,"67,659","49,604",Georgia
2012,14.0,,AGEYR,AGEYR1824,"67,659","49,604",Georgia
2012,36.4,,RACE,RACEBLK,"67,659","49,604",Georgia
2012,36.8,,RACE,RACE2PLUS,"67,659","49,604",Georgia
2012,25.3,"$75,000 or greater",INC,INC75PLUS,"67,659","49,604",Georgia
2012,29.2,,RACE,RACEHIS,"67,659","49,604",Georgia
2012,33.6,,AGEYR,AGEYR4554,"67,659","49,604",Georgia
2012,36.0,,AGEYR,AGEYR5564,"67,659","49,604",Georgia
2012,24.9,Data not reported,INC,INCNR,"67,659","49,604",Georgia
2012,32.6,,EDU,EDUHSGRAD,"67,659","49,604",Georgia
2012,30.6,,AGEYR,AGEYR2534,"67,659","49,604",Georgia
2012,23.2,,EDU,EDUCOGRAD,"67,659","49,604",Georgia
2012,29.1,,OVR,OVERALL,"67,659","49,604",Georgia
2012,31.0,,EDU,EDUCOTEC,"67,659","49,604",Georgia
2012,31.9,,AGEYR,AGEYR3544,"67,659","49,604",Georgia
2012,33.0,"$15,000 - $24,999",INC,INC1525,"67,659","49,604",Georgia
2012,8.5,,RACE,RACEASN,"67,659","49,604",Georgia
2012,27.7,,GEN,MALE,"67,659","49,604",Georgia
2012,27.7,"$35,000 - $49,999",INC,INC3550,"67,659","49,604",Georgia
2012,33.2,"$25,000 - $34,999",INC,INC2535,"67,659","49,604",Georgia
2012,17.9,,RACE,RACEOTH,"67,659","49,604",Georgia
2013,32.0,,EDU,EDUHSGRAD,"67,572","49,179",Georgia
2013,27.4,,RACE,RACEWHT,"67,572","49,179",Georgia
2013,35.9,,AGEYR,AGEYR5564,"67,572","49,179",Georgia
2013,33.4,"$15,000 - $24,999",INC,INC1525,"67,572","49,179",Georgia
2013,33.2,"$50,000 - $74,999",INC,INC5075,"67,572","49,179",Georgia
2013,34.7,,AGEYR,AGEYR3544,"67,572","49,179",Georgia
2013,25.2,"$75,000 or greater",INC,INC75PLUS,"67,572","49,179",Georgia
2013,37.1,,RACE,RACE2PLUS,"67,572","49,179",Georgia
2013,38.3,,RACE,RACEBLK,"67,572","49,179",Georgia
2013,36.7,,RACE,RACEOTH,"67,572","49,179",Georgia
2013,24.6,,EDU,EDUCOGRAD,"67,572","49,179",Georgia
2013,34.9,,AGEYR,AGEYR4554,"67,572","49,179",Georgia
2013,25.2,Data not reported,INC,INCNR,"67,572","49,179",Georgia
2013,35.1,,EDU,EDUHS,"67,572","49,179",Georgia
2013,32.3,"$25,000 - $34,999",INC,INC2535,"67,572","49,179",Georgia
2013,12.0,,RACE,RACEASN,"67,572","49,179",Georgia
2013,31.6,"$35,000 - $49,999",INC,INC3550,"67,572","49,179",Georgia
2013,35.8,"Less than $15,000",INC,INCLESS15,"67,572","49,179",Georgia
2013,28.5,,RACE,RACEHIS,"67,572","49,179",Georgia
2013,26.5,,AGEYR,AGEYR65PLUS,"67,572","49,179",Georgia
2013,30.7,,RACE,RACENAA,"67,572","49,179",Georgia
2013,29.2,,GEN,MALE,"67,572","49,179",Georgia
2013,19.8,,AGEYR,AGEYR1824,"67,572","49,179",Georgia
2013,30.3,,OVR,OVERALL,"67,572","49,179",Georgia
2013,31.5,,GEN,FEMALE,"67,572","49,179",Georgia
2013,27.3,,AGEYR,AGEYR2534,"67,572","49,179",Georgia
2013,30.8,,EDU,EDUCOTEC,"67,572","49,179",Georgia
2014,36.2,,AGEYR,AGEYR4554,"68,317","49,342",Georgia
2014,4.3,,RACE,RACEASN,"68,317","49,342",Georgia
2014,30.6,,EDU,EDUCOTEC,"68,317","49,342",Georgia
2014,32.0,"$15,000 - $24,999",INC,INC1525,"68,317","49,342",Georgia
2014,27.2,,RACE,RACE2PLUS,"68,317","49,342",Georgia
2014,24.1,"$75,000 or greater",INC,INC75PLUS,"68,317","49,342",Georgia
2014,26.4,Data not reported,INC,INCNR,"68,317","49,342",Georgia
2014,23.3,,RACE,RACEHIS,"68,317","49,342",Georgia
2014,35.2,,AGEYR,AGEYR5564,"68,317","49,342",Georgia
2014,28.6,,GEN,MALE,"68,317","49,342",Georgia
2014,28.9,,RACE,RACEWHT,"68,317","49,342",Georgia
2014,39.7,"Less than $15,000",INC,INCLESS15,"68,317","49,342",Georgia
2014,37.8,,RACE,RACEBLK,"68,317","49,342",Georgia
2014,33.3,,AGEYR,AGEYR3544,"68,317","49,342",Georgia
2014,32.4,,GEN,FEMALE,"68,317","49,342",Georgia
2014,25.6,,EDU,EDUCOGRAD,"68,317","49,342",Georgia
2014,33.9,"$35,000 - $49,999",INC,INC3550,"68,317","49,342",Georgia
2014,29.0,,AGEYR,AGEYR2534,"68,317","49,342",Georgia
2014,34.0,"$25,000 - $34,999",INC,INC2535,"68,317","49,342",Georgia
2014,30.8,,EDU,EDUHSGRAD,"68,317","49,342",Georgia
2014,30.5,,OVR,OVERALL,"68,317","49,342",Georgia
2014,29.5,,AGEYR,AGEYR65PLUS,"68,317","49,342",Georgia
2014,37.7,,EDU,EDUHS,"68,317","49,342",Georgia
2014,17.0,,AGEYR,AGEYR1824,"68,317","49,342",Georgia
2014,30.9,"$50,000 - $74,999",INC,INC5075,"68,317","49,342",Georgia
2015,28.3,,RACE,RACE2PLUS,"69,010","49,620",Georgia
2015,31.5,,AGEYR,AGEYR2534,"69,010","49,620",Georgia
2015,30.7,,OVR,OVERALL,"69,010","49,620",Georgia
2015,33.6,,EDU,EDUHS,"69,010","49,620",Georgia
2015,36.0,,AGEYR,AGEYR4554,"69,010","49,620",Georgia
2015,36.2,"Less than $15,000",INC,INCLESS15,"69,010","49,620",Georgia
2015,24.4,,EDU,EDUCOGRAD,"69,010","49,620",Georgia
2015,37.3,,RACE,RACEBLK,"69,010","49,620",Georgia
2015,30.2,,AGEYR,AGEYR3544,"69,010","49,620",Georgia
2015,32.4,,EDU,EDUHSGRAD,"69,010","49,620",Georgia
2015,24.8,Data not reported,INC,INCNR,"69,010","49,620",Georgia
2015,32.3,,GEN,FEMALE,"69,010","49,620",Georgia
2015,27.9,,RACE,RACEWHT,"69,010","49,620",Georgia
2015,16.0,,AGEYR,AGEYR1824,"69,010","49,620",Georgia
2015,5.6,,RACE,RACEASN,"69,010","49,620",Georgia
2015,33.2,"$50,000 - $74,999",INC,INC5075,"69,010","49,620",Georgia
2015,29.1,,GEN,MALE,"69,010","49,620",Georgia
2015,37.1,"$15,000 - $24,999",INC,INC1525,"69,010","49,620",Georgia
2015,30.2,,RACE,RACEHIS,"69,010","49,620",Georgia
2015,37.9,,AGEYR,AGEYR5564,"69,010","49,620",Georgia
2015,30.8,"$25,000 - $34,999",INC,INC2535,"69,010","49,620",Georgia
2015,33.0,,EDU,EDUCOTEC,"69,010","49,620",Georgia
2015,24.6,"$75,000 or greater",INC,INC75PLUS,"69,010","49,620",Georgia
2015,29.7,,AGEYR,AGEYR65PLUS,"69,010","49,620",Georgia
2015,33.8,"$35,000 - $49,999",INC,INC3550,"69,010","49,620",Georgia
2016,31.4,,OVR,OVERALL,"71,420","51,037",Georgia
2016,17.3,,AGEYR,AGEYR1824,"71,420","51,037",Georgia
2016,23.5,,EDU,EDUCOGRAD,"71,420","51,037",Georgia
2016,22.6,,RACE,RACE2PLUS,"71,420","51,037",Georgia
2016,31.2,"$50,000 - $74,999",INC,INC5075,"71,420","51,037",Georgia
2016,38.2,,RACE,RACEBLK,"71,420","51,037",Georgia
2016,34.1,,EDU,EDUCOTEC,"71,420","51,037",Georgia
2016,27.6,,AGEYR,AGEYR2534,"71,420","51,037",Georgia
2016,35.8,,AGEYR,AGEYR3544,"71,420","51,037",Georgia
2016,29.8,,GEN,MALE,"71,420","51,037",Georgia
2016,36.7,,AGEYR,AGEYR4554,"71,420","51,037",Georgia
2016,32.2,"$25,000 - $34,999",INC,INC2535,"71,420","51,037",Georgia
2016,32.3,,EDU,EDUHSGRAD,"71,420","51,037",Georgia
2016,31.0,,AGEYR,AGEYR65PLUS,"71,420","51,037",Georgia
2016,41.1,"$35,000 - $49,999",INC,INC3550,"71,420","51,037",Georgia
2016,37.8,"Less than $15,000",INC,INCLESS15,"71,420","51,037",Georgia
2016,3.0,,RACE,RACEASN,"71,420","51,037",Georgia
2016,23.6,Data not reported,INC,INCNR,"71,420","51,037",Georgia
2016,38.2,,EDU,EDUHS,"71,420","51,037",Georgia
2016,35.4,"$15,000 - $24,999",INC,INC1525,"71,420","51,037",Georgia
2016,37.6,,AGEYR,AGEYR5564,"71,420","51,037",Georgia
2016,33.1,,GEN,FEMALE,"71,420","51,037",Georgia
2016,27.0,"$75,000 or greater",INC,INC75PLUS,"71,420","51,037",Georgia
2016,32.4,,RACE,RACEHIS,"71,420","51,037",Georgia
2016,29.8,,RACE,RACEWHT,"71,420","51,037",Georgia
2017,33.6,,GEN,FEMALE,"74,763","52,977",Georgia
2017,30.9,,RACE,RACEWHT,"74,763","52,977",Georgia
2017,36.1,,RACE,RACENAA,"74,763","52,977",Georgia
2017,29.7,,GEN,MALE,"74,763","52,977",Georgia
2017,37.9,"$15,000 - $24,999",INC,INC1525,"74,763","52,977",Georgia
2017,32.7,,EDU,EDUCOTEC,"74,763","52,977",Georgia
2017,33.2,"$35,000 - $49,999",INC,INC3550,"74,763","52,977",Georgia
