Date,Year,Month,Unit,Animal,Count,Commercial_Or_Federally_Inspected,Type_Of_Meat
Jan-2005,2005,1,"1,000 Head",Dairy Cows,221.1,Commercial,Red Meat
Dec-2004,2004,12,"1,000 Head",Dairy Cows,229.0,Commercial,Red Meat
Nov-2004,2004,11,"1,000 Head",Dairy Cows,195.8,Commercial,Red Meat
Oct-2004,2004,10,"1,000 Head",Dairy Cows,201.0,Commercial,Red Meat
Sep-2004,2004,9,"1,000 Head",Dairy Cows,200.7,Commercial,Red Meat
Aug-2004,2004,8,"1,000 Head",Dairy Cows,203.3,Commercial,Red Meat
Jul-2004,2004,7,"1,000 Head",Dairy Cows,188.9,Commercial,Red Meat
Jun-2004,2004,6,"1,000 Head",Dairy Cows,182.0,Commercial,Red Meat
May-2004,2004,5,"1,000 Head",Dairy Cows,169.1,Commercial,Red Meat
Apr-2004,2004,4,"1,000 Head",Dairy Cows,181.7,Commercial,Red Meat
Mar-2004,2004,3,"1,000 Head",Dairy Cows,220.4,Commercial,Red Meat
Feb-2004,2004,2,"1,000 Head",Dairy Cows,209.9,Commercial,Red Meat
Jan-2004,2004,1,"1,000 Head",Dairy Cows,223.5,Commercial,Red Meat
Dec-2003,2003,12,"1,000 Head",Dairy Cows,249.0,Commercial,Red Meat
Nov-2003,2003,11,"1,000 Head",Dairy Cows,235.6,Commercial,Red Meat
Oct-2003,2003,10,"1,000 Head",Dairy Cows,281.2,Commercial,Red Meat
Sep-2003,2003,9,"1,000 Head",Dairy Cows,252.0,Commercial,Red Meat
Aug-2003,2003,8,"1,000 Head",Dairy Cows,227.7,Commercial,Red Meat
Jul-2003,2003,7,"1,000 Head",Dairy Cows,228.2,Commercial,Red Meat
Jun-2003,2003,6,"1,000 Head",Dairy Cows,209.7,Commercial,Red Meat
May-2003,2003,5,"1,000 Head",Dairy Cows,224.8,Commercial,Red Meat
Apr-2003,2003,4,"1,000 Head",Dairy Cows,243.4,Commercial,Red Meat
Mar-2003,2003,3,"1,000 Head",Dairy Cows,254.0,Commercial,Red Meat
Feb-2003,2003,2,"1,000 Head",Dairy Cows,230.5,Commercial,Red Meat
Jan-2003,2003,1,"1,000 Head",Dairy Cows,272.8,Commercial,Red Meat
Dec-2002,2002,12,"1,000 Head",Dairy Cows,239.0,Commercial,Red Meat
Nov-2002,2002,11,"1,000 Head",Dairy Cows,235.2,Commercial,Red Meat
Oct-2002,2002,10,"1,000 Head",Dairy Cows,247.9,Commercial,Red Meat
Sep-2002,2002,9,"1,000 Head",Dairy Cows,220.7,Commercial,Red Meat
Aug-2002,2002,8,"1,000 Head",Dairy Cows,224.1,Commercial,Red Meat
Jul-2002,2002,7,"1,000 Head",Dairy Cows,216.7,Commercial,Red Meat
Jun-2002,2002,6,"1,000 Head",Dairy Cows,191.8,Commercial,Red Meat
May-2002,2002,5,"1,000 Head",Dairy Cows,205.3,Commercial,Red Meat
Apr-2002,2002,4,"1,000 Head",Dairy Cows,210.9,Commercial,Red Meat
Mar-2002,2002,3,"1,000 Head",Dairy Cows,206.7,Commercial,Red Meat
Feb-2002,2002,2,"1,000 Head",Dairy Cows,203.1,Commercial,Red Meat
Jan-2002,2002,1,"1,000 Head",Dairy Cows,251.6,Commercial,Red Meat
Dec-2001,2001,12,"1,000 Head",Dairy Cows,216.0,Commercial,Red Meat
Nov-2001,2001,11,"1,000 Head",Dairy Cows,227.5,Commercial,Red Meat
Oct-2001,2001,10,"1,000 Head",Dairy Cows,233.0,Commercial,Red Meat
Sep-2001,2001,9,"1,000 Head",Dairy Cows,193.8,Commercial,Red Meat
Aug-2001,2001,8,"1,000 Head",Dairy Cows,214.2,Commercial,Red Meat
Jul-2001,2001,7,"1,000 Head",Dairy Cows,191.1,Commercial,Red Meat
Jun-2001,2001,6,"1,000 Head",Dairy Cows,189.4,Commercial,Red Meat
May-2001,2001,5,"1,000 Head",Dairy Cows,211.0,Commercial,Red Meat
Apr-2001,2001,4,"1,000 Head",Dairy Cows,206.1,Commercial,Red Meat
Mar-2001,2001,3,"1,000 Head",Dairy Cows,246.2,Commercial,Red Meat
Feb-2001,2001,2,"1,000 Head",Dairy Cows,224.4,Commercial,Red Meat
Jan-2001,2001,1,"1,000 Head",Dairy Cows,274.3,Commercial,Red Meat
Dec-2000,2000,12,"1,000 Head",Dairy Cows,232.0,Commercial,Red Meat
Nov-2000,2000,11,"1,000 Head",Dairy Cows,244.4,Commercial,Red Meat
Oct-2000,2000,10,"1,000 Head",Dairy Cows,237.4,Commercial,Red Meat
Sep-2000,2000,9,"1,000 Head",Dairy Cows,216.9,Commercial,Red Meat
Aug-2000,2000,8,"1,000 Head",Dairy Cows,224.6,Commercial,Red Meat
Jul-2000,2000,7,"1,000 Head",Dairy Cows,190.8,Commercial,Red Meat
Jun-2000,2000,6,"1,000 Head",Dairy Cows,209.3,Commercial,Red Meat
May-2000,2000,5,"1,000 Head",Dairy Cows,211.7,Commercial,Red Meat
Apr-2000,2000,4,"1,000 Head",Dairy Cows,196.4,Commercial,Red Meat
Mar-2000,2000,3,"1,000 Head",Dairy Cows,254.8,Commercial,Red Meat
Feb-2000,2000,2,"1,000 Head",Dairy Cows,227.7,Commercial,Red Meat
Jan-2000,2000,1,"1,000 Head",Dairy Cows,231.0,Commercial,Red Meat
Dec-1999,1999,12,"1,000 Head",Dairy Cows,238.4,Commercial,Red Meat
Nov-1999,1999,11,"1,000 Head",Dairy Cows,233.1,Commercial,Red Meat
Oct-1999,1999,10,"1,000 Head",Dairy Cows,226.8,Commercial,Red Meat
Sep-1999,1999,9,"1,000 Head",Dairy Cows,221.7,Commercial,Red Meat
Aug-1999,1999,8,"1,000 Head",Dairy Cows,222.0,Commercial,Red Meat
Jul-1999,1999,7,"1,000 Head",Dairy Cows,201.7,Commercial,Red Meat
Jun-1999,1999,6,"1,000 Head",Dairy Cows,199.6,Commercial,Red Meat
May-1999,1999,5,"1,000 Head",Dairy Cows,187.0,Commercial,Red Meat
Apr-1999,1999,4,"1,000 Head",Dairy Cows,212.4,Commercial,Red Meat
Mar-1999,1999,3,"1,000 Head",Dairy Cows,235.7,Commercial,Red Meat
Feb-1999,1999,2,"1,000 Head",Dairy Cows,216.1,Commercial,Red Meat
Jan-1999,1999,1,"1,000 Head",Dairy Cows,227.2,Commercial,Red Meat
Dec-1998,1998,12,"1,000 Head",Dairy Cows,233.7,Commercial,Red Meat
Nov-1998,1998,11,"1,000 Head",Dairy Cows,215.0,Commercial,Red Meat
Oct-1998,1998,10,"1,000 Head",Dairy Cows,223.9,Commercial,Red Meat
Sep-1998,1998,9,"1,000 Head",Dairy Cows,217.8,Commercial,Red Meat
Aug-1998,1998,8,"1,000 Head",Dairy Cows,205.9,Commercial,Red Meat
Jul-1998,1998,7,"1,000 Head",Dairy Cows,206.6,Commercial,Red Meat
Jun-1998,1998,6,"1,000 Head",Dairy Cows,203.4,Commercial,Red Meat
May-1998,1998,5,"1,000 Head",Dairy Cows,197.8,Commercial,Red Meat
Apr-1998,1998,4,"1,000 Head",Dairy Cows,226.8,Commercial,Red Meat
Mar-1998,1998,3,"1,000 Head",Dairy Cows,236.9,Commercial,Red Meat
Feb-1998,1998,2,"1,000 Head",Dairy Cows,230.4,Commercial,Red Meat
Jan-1998,1998,1,"1,000 Head",Dairy Cows,272.9,Commercial,Red Meat
Dec-1997,1997,12,"1,000 Head",Dairy Cows,279.2,Commercial,Red Meat
Nov-1997,1997,11,"1,000 Head",Dairy Cows,251.7,Commercial,Red Meat
Oct-1997,1997,10,"1,000 Head",Dairy Cows,275.4,Commercial,Red Meat
Sep-1997,1997,9,"1,000 Head",Dairy Cows,243.2,Commercial,Red Meat
Aug-1997,1997,8,"1,000 Head",Dairy Cows,234.1,Commercial,Red Meat
Jul-1997,1997,7,"1,000 Head",Dairy Cows,231.4,Commercial,Red Meat
Jun-1997,1997,6,"1,000 Head",Dairy Cows,202.4,Commercial,Red Meat
May-1997,1997,5,"1,000 Head",Dairy Cows,222.8,Commercial,Red Meat
Apr-1997,1997,4,"1,000 Head",Dairy Cows,245.8,Commercial,Red Meat
Mar-1997,1997,3,"1,000 Head",Dairy Cows,248.0,Commercial,Red Meat
Feb-1997,1997,2,"1,000 Head",Dairy Cows,252.2,Commercial,Red Meat
Jan-1997,1997,1,"1,000 Head",Dairy Cows,302.5,Commercial,Red Meat
Dec-1996,1996,12,"1,000 Head",Dairy Cows,275.1,Commercial,Red Meat
Nov-1996,1996,11,"1,000 Head",Dairy Cows,273.0,Commercial,Red Meat
Oct-1996,1996,10,"1,000 Head",Dairy Cows,295.3,Commercial,Red Meat
Sep-1996,1996,9,"1,000 Head",Dairy Cows,245.6,Commercial,Red Meat
Aug-1996,1996,8,"1,000 Head",Dairy Cows,259.6,Commercial,Red Meat
Jul-1996,1996,7,"1,000 Head",Dairy Cows,246.5,Commercial,Red Meat
Jun-1996,1996,6,"1,000 Head",Dairy Cows,213.4,Commercial,Red Meat
May-1996,1996,5,"1,000 Head",Dairy Cows,246.8,Commercial,Red Meat
Apr-1996,1996,4,"1,000 Head",Dairy Cows,253.3,Commercial,Red Meat
Mar-1996,1996,3,"1,000 Head",Dairy Cows,248.8,Commercial,Red Meat
Feb-1996,1996,2,"1,000 Head",Dairy Cows,269.7,Commercial,Red Meat
Jan-1996,1996,1,"1,000 Head",Dairy Cows,283.6,Commercial,Red Meat
Dec-1995,1995,12,"1,000 Head",Dairy Cows,256.5,Commercial,Red Meat
Nov-1995,1995,11,"1,000 Head",Dairy Cows,270.6,Commercial,Red Meat
Oct-1995,1995,10,"1,000 Head",Dairy Cows,254.5,Commercial,Red Meat
Sep-1995,1995,9,"1,000 Head",Dairy Cows,239.3,Commercial,Red Meat
Aug-1995,1995,8,"1,000 Head",Dairy Cows,242.5,Commercial,Red Meat
Jul-1995,1995,7,"1,000 Head",Dairy Cows,203.0,Commercial,Red Meat
Jun-1995,1995,6,"1,000 Head",Dairy Cows,223.5,Commercial,Red Meat
May-1995,1995,5,"1,000 Head",Dairy Cows,223.7,Commercial,Red Meat
Apr-1995,1995,4,"1,000 Head",Dairy Cows,211.1,Commercial,Red Meat
Mar-1995,1995,3,"1,000 Head",Dairy Cows,267.6,Commercial,Red Meat
Feb-1995,1995,2,"1,000 Head",Dairy Cows,248.6,Commercial,Red Meat
Jan-1995,1995,1,"1,000 Head",Dairy Cows,283.9,Commercial,Red Meat
Dec-1994,1994,12,"1,000 Head",Dairy Cows,271.4,Commercial,Red Meat
Nov-1994,1994,11,"1,000 Head",Dairy Cows,257.1,Commercial,Red Meat
Oct-1994,1994,10,"1,000 Head",Dairy Cows,240.7,Commercial,Red Meat
Sep-1994,1994,9,"1,000 Head",Dairy Cows,242.5,Commercial,Red Meat
Aug-1994,1994,8,"1,000 Head",Dairy Cows,246.5,Commercial,Red Meat
Jul-1994,1994,7,"1,000 Head",Dairy Cows,206.2,Commercial,Red Meat
Jun-1994,1994,6,"1,000 Head",Dairy Cows,210.5,Commercial,Red Meat
May-1994,1994,5,"1,000 Head",Dairy Cows,216.1,Commercial,Red Meat
Apr-1994,1994,4,"1,000 Head",Dairy Cows,230.0,Commercial,Red Meat
Mar-1994,1994,3,"1,000 Head",Dairy Cows,282.1,Commercial,Red Meat
Feb-1994,1994,2,"1,000 Head",Dairy Cows,254.2,Commercial,Red Meat
Jan-1994,1994,1,"1,000 Head",Dairy Cows,261.8,Commercial,Red Meat
Dec-1993,1993,12,"1,000 Head",Dairy Cows,268.9,Commercial,Red Meat
Nov-1993,1993,11,"1,000 Head",Dairy Cows,265.3,Commercial,Red Meat
Oct-1993,1993,10,"1,000 Head",Dairy Cows,254.5,Commercial,Red Meat
Sep-1993,1993,9,"1,000 Head",Dairy Cows,260.4,Commercial,Red Meat
Aug-1993,1993,8,"1,000 Head",Dairy Cows,248.0,Commercial,Red Meat
Jul-1993,1993,7,"1,000 Head",Dairy Cows,233.6,Commercial,Red Meat
Jun-1993,1993,6,"1,000 Head",Dairy Cows,228.8,Commercial,Red Meat
May-1993,1993,5,"1,000 Head",Dairy Cows,219.3,Commercial,Red Meat
Apr-1993,1993,4,"1,000 Head",Dairy Cows,258.7,Commercial,Red Meat
Mar-1993,1993,3,"1,000 Head",Dairy Cows,291.5,Commercial,Red Meat
Feb-1993,1993,2,"1,000 Head",Dairy Cows,248.3,Commercial,Red Meat
Jan-1993,1993,1,"1,000 Head",Dairy Cows,285.4,Commercial,Red Meat
Dec-1992,1992,12,"1,000 Head",Dairy Cows,281.1,Commercial,Red Meat
Nov-1992,1992,11,"1,000 Head",Dairy Cows,253.9,Commercial,Red Meat
Oct-1992,1992,10,"1,000 Head",Dairy Cows,263.7,Commercial,Red Meat
Sep-1992,1992,9,"1,000 Head",Dairy Cows,245.6,Commercial,Red Meat
Aug-1992,1992,8,"1,000 Head",Dairy Cows,216.9,Commercial,Red Meat
Jul-1992,1992,7,"1,000 Head",Dairy Cows,223.7,Commercial,Red Meat
Jun-1992,1992,6,"1,000 Head",Dairy Cows,219.6,Commercial,Red Meat
May-1992,1992,5,"1,000 Head",Dairy Cows,209.9,Commercial,Red Meat
Apr-1992,1992,4,"1,000 Head",Dairy Cows,240.2,Commercial,Red Meat
Mar-1992,1992,3,"1,000 Head",Dairy Cows,260.5,Commercial,Red Meat
Feb-1992,1992,2,"1,000 Head",Dairy Cows,248.8,Commercial,Red Meat
Jan-1992,1992,1,"1,000 Head",Dairy Cows,299.0,Commercial,Red Meat
Dec-1991,1991,12,"1,000 Head",Dairy Cows,258.2,Commercial,Red Meat
Nov-1991,1991,11,"1,000 Head",Dairy Cows,258.0,Commercial,Red Meat
Oct-1991,1991,10,"1,000 Head",Dairy Cows,273.2,Commercial,Red Meat
Sep-1991,1991,9,"1,000 Head",Dairy Cows,228.8,Commercial,Red Meat
Aug-1991,1991,8,"1,000 Head",Dairy Cows,226.8,Commercial,Red Meat
Jul-1991,1991,7,"1,000 Head",Dairy Cows,220.7,Commercial,Red Meat
Jun-1991,1991,6,"1,000 Head",Dairy Cows,199.4,Commercial,Red Meat
May-1991,1991,5,"1,000 Head",Dairy Cows,222.1,Commercial,Red Meat
Apr-1991,1991,4,"1,000 Head",Dairy Cows,233.8,Commercial,Red Meat
Mar-1991,1991,3,"1,000 Head",Dairy Cows,255.6,Commercial,Red Meat
Feb-1991,1991,2,"1,000 Head",Dairy Cows,248.2,Commercial,Red Meat
Jan-1991,1991,1,"1,000 Head",Dairy Cows,287.4,Commercial,Red Meat
Dec-1990,1990,12,"1,000 Head",Dairy Cows,221.6,Commercial,Red Meat
Nov-1990,1990,11,"1,000 Head",Dairy Cows,243.1,Commercial,Red Meat
Oct-1990,1990,10,"1,000 Head",Dairy Cows,252.4,Commercial,Red Meat
Sep-1990,1990,9,"1,000 Head",Dairy Cows,207.0,Commercial,Red Meat
Aug-1990,1990,8,"1,000 Head",Dairy Cows,229.1,Commercial,Red Meat
Jul-1990,1990,7,"1,000 Head",Dairy Cows,192.4,Commercial,Red Meat
Jun-1990,1990,6,"1,000 Head",Dairy Cows,187.0,Commercial,Red Meat
May-1990,1990,5,"1,000 Head",Dairy Cows,220.4,Commercial,Red Meat
Apr-1990,1990,4,"1,000 Head",Dairy Cows,213.6,Commercial,Red Meat
Mar-1990,1990,3,"1,000 Head",Dairy Cows,253.5,Commercial,Red Meat
Feb-1990,1990,2,"1,000 Head",Dairy Cows,232.1,Commercial,Red Meat
Jan-1990,1990,1,"1,000 Head",Dairy Cows,288.8,Commercial,Red Meat
Dec-1989,1989,12,"1,000 Head",Dairy Cows,238.1,Commercial,Red Meat
Nov-1989,1989,11,"1,000 Head",Dairy Cows,261.6,Commercial,Red Meat
Oct-1989,1989,10,"1,000 Head",Dairy Cows,258.7,Commercial,Red Meat
Sep-1989,1989,9,"1,000 Head",Dairy Cows,236.8,Commercial,Red Meat
Aug-1989,1989,8,"1,000 Head",Dairy Cows,259.1,Commercial,Red Meat
Jul-1989,1989,7,"1,000 Head",Dairy Cows,212.9,Commercial,Red Meat
Jun-1989,1989,6,"1,000 Head",Dairy Cows,222.4,Commercial,Red Meat
May-1989,1989,5,"1,000 Head",Dairy Cows,233.0,Commercial,Red Meat
Apr-1989,1989,4,"1,000 Head",Dairy Cows,229.9,Commercial,Red Meat
Mar-1989,1989,3,"1,000 Head",Dairy Cows,278.4,Commercial,Red Meat
Feb-1989,1989,2,"1,000 Head",Dairy Cows,249.6,Commercial,Red Meat
Jan-1989,1989,1,"1,000 Head",Dairy Cows,287.5,Commercial,Red Meat
Dec-1988,1988,12,"1,000 Head",Dairy Cows,272.7,Commercial,Red Meat
Nov-1988,1988,11,"1,000 Head",Dairy Cows,273.9,Commercial,Red Meat
Oct-1988,1988,10,"1,000 Head",Dairy Cows,253.1,Commercial,Red Meat
Sep-1988,1988,9,"1,000 Head",Dairy Cows,252.0,Commercial,Red Meat
Aug-1988,1988,8,"1,000 Head",Dairy Cows,259.0,Commercial,Red Meat
Jul-1988,1988,7,"1,000 Head",Dairy Cows,241.9,Commercial,Red Meat
Jun-1988,1988,6,"1,000 Head",Dairy Cows,229.3,Commercial,Red Meat
May-1988,1988,5,"1,000 Head",Dairy Cows,206.6,Commercial,Red Meat
Apr-1988,1988,4,"1,000 Head",Dairy Cows,220.0,Commercial,Red Meat
Mar-1988,1988,3,"1,000 Head",Dairy Cows,257.4,Commercial,Red Meat
Feb-1988,1988,2,"1,000 Head",Dairy Cows,247.1,Commercial,Red Meat
Jan-1988,1988,1,"1,000 Head",Dairy Cows,251.8,Commercial,Red Meat
Dec-1987,1987,12,"1,000 Head",Dairy Cows,250.1,Commercial,Red Meat
Nov-1987,1987,11,"1,000 Head",Dairy Cows,233.4,Commercial,Red Meat
Oct-1987,1987,10,"1,000 Head",Dairy Cows,255.8,Commercial,Red Meat
Sep-1987,1987,9,"1,000 Head",Dairy Cows,237.0,Commercial,Red Meat
Aug-1987,1987,8,"1,000 Head",Dairy Cows,262.2,Commercial,Red Meat
Jul-1987,1987,7,"1,000 Head",Dairy Cows,246.1,Commercial,Red Meat
Jun-1987,1987,6,"1,000 Head",Dairy Cows,224.7,Commercial,Red Meat
May-1987,1987,5,"1,000 Head",Dairy Cows,205.6,Commercial,Red Meat
Apr-1987,1987,4,"1,000 Head",Dairy Cows,232.5,Commercial,Red Meat
Mar-1987,1987,3,"1,000 Head",Dairy Cows,268.1,Commercial,Red Meat
Feb-1987,1987,2,"1,000 Head",Dairy Cows,256.2,Commercial,Red Meat
Jan-1987,1987,1,"1,000 Head",Dairy Cows,283.3,Commercial,Red Meat
Dec-1986,1986,12,"1,000 Head",Dairy Cows,320.8,Commercial,Red Meat
Nov-1986,1986,11,"1,000 Head",Dairy Cows,279.5,Commercial,Red Meat
Oct-1986,1986,10,"1,000 Head",Dairy Cows,305.3,Commercial,Red Meat
Sep-1986,1986,9,"1,000 Head",Dairy Cows,275.6,Commercial,Red Meat
Aug-1986,1986,8,"1,000 Head",Dairy Cows,320.1,Commercial,Red Meat
Jul-1986,1986,7,"1,000 Head",Dairy Cows,336.0,Commercial,Red Meat
Jun-1986,1986,6,"1,000 Head",Dairy Cows,288.8,Commercial,Red Meat
May-1986,1986,5,"1,000 Head",Dairy Cows,343.8,Commercial,Red Meat
Apr-1986,1986,4,"1,000 Head",Dairy Cows,343.8,Commercial,Red Meat
Mar-1986,1986,3,"1,000 Head",Dairy Cows,267.7,Commercial,Red Meat
Feb-1986,1986,2,"1,000 Head",Dairy Cows,254.5,Commercial,Red Meat
Jan-1986,1986,1,"1,000 Head",Dairy Cows,324.3,Commercial,Red Meat
Dec-1985,1985,12,"1,000 Head",Dairy Cows,324.3,Commercial,Red Meat
Nov-1985,1985,11,"1,000 Head",Dairy Cows,355.1,Commercial,Red Meat
Oct-1985,1985,10,"1,000 Head",Dairy Cows,355.1,Commercial,Red Meat
Sep-1985,1985,9,"1,000 Head",Dairy Cows,280.4,Commercial,Red Meat
Aug-1985,1985,8,"1,000 Head",Dairy Cows,285.1,Commercial,Red Meat
Jul-1985,1985,7,"1,000 Head",Dairy Cows,281.3,Commercial,Red Meat
Jun-1985,1985,6,"1,000 Head",Dairy Cows,254.6,Commercial,Red Meat
May-1985,1985,5,"1,000 Head",Dairy Cows,283.9,Commercial,Red Meat
Apr-1985,1985,4,"1,000 Head",Dairy Cows,277.4,Commercial,Red Meat
Mar-1985,1985,3,"1,000 Head",Dairy Cows,285.0,Commercial,Red Meat
Feb-1985,1985,2,"1,000 Head",Dairy Cows,288.9,Commercial,Red Meat
Jan-1985,1985,1,"1,000 Head",Dairy Cows,288.9,Commercial,Red Meat
Dec-1984,1984,12,"1,000 Head",Dairy Cows,288.9,Commercial,Red Meat
Nov-1984,1984,11,"1,000 Head",Dairy Cows,288.9,Commercial,Red Meat
Oct-1984,1984,10,"1,000 Head",Dairy Cows,288.9,Commercial,Red Meat
Sep-1984,1984,9,"1,000 Head",Dairy Cows,350.8,Commercial,Red Meat
Aug-1984,1984,8,"1,000 Head",Dairy Cows,350.8,Commercial,Red Meat
Jul-1984,1984,7,"1,000 Head",Dairy Cows,340.2,Commercial,Red Meat
Jun-1984,1984,6,"1,000 Head",Dairy Cows,334.2,Commercial,Red Meat
May-1984,1984,5,"1,000 Head",Dairy Cows,351.1,Commercial,Red Meat
Apr-1984,1984,4,"1,000 Head",Dairy Cows,313.9,Commercial,Red Meat
Mar-1984,1984,3,"1,000 Head",Dairy Cows,323.0,Commercial,Red Meat
Feb-1984,1984,2,"1,000 Head",Dairy Cows,330.0,Commercial,Red Meat
Jan-1984,1984,1,"1,000 Head",Dairy Cows,330.0,Commercial,Red Meat
Dec-1983,1983,12,"1,000 Head",Dairy Cows,330.0,Commercial,Red Meat
Nov-1983,1983,11,"1,000 Head",Dairy Cows,330.0,Commercial,Red Meat
Oct-1983,1983,10,"1,000 Head",Dairy Cows,330.0,Commercial,Red Meat
Sep-1983,1983,9,"1,000 Head",Dairy Cows,350.5,Commercial,Red Meat
Aug-1983,1983,8,"1,000 Head",Dairy Cows,334.7,Commercial,Red Meat
Jul-1983,1983,7,"1,000 Head",Dairy Cows,269.1,Commercial,Red Meat
Jun-1983,1983,6,"1,000 Head",Dairy Cows,298.2,Commercial,Red Meat
May-1983,1983,5,"1,000 Head",Dairy Cows,284.1,Commercial,Red Meat
Apr-1983,1983,4,"1,000 Head",Dairy Cows,266.6,Commercial,Red Meat
Mar-1983,1983,3,"1,000 Head",Dairy Cows,274.0,Commercial,Red Meat
Feb-1983,1983,2,"1,000 Head",Dairy Cows,252.9,Commercial,Red Meat
Jan-1983,1983,1,"1,000 Head",Dairy Cows,324.7,Commercial,Red Meat
Dec-1982,1982,12,"1,000 Head",Dairy Cows,364.4,Commercial,Red Meat
Dec-2023,2023,12,"1,000 Head",Bulls and Stags,37.9,Commercial,Red Meat
Nov-2023,2023,11,"1,000 Head",Bulls and Stags,45.2,Commercial,Red Meat
Oct-2023,2023,10,"1,000 Head",Bulls and Stags,51.1,Commercial,Red Meat
Sep-2023,2023,9,"1,000 Head",Bulls and Stags,49.4,Commercial,Red Meat
Aug-2023,2023,8,"1,000 Head",Bulls and Stags,52.4,Commercial,Red Meat
Jul-2023,2023,7,"1,000 Head",Bulls and Stags,43.7,Commercial,Red Meat
Jun-2023,2023,6,"1,000 Head",Bulls and Stags,51.3,Commercial,Red Meat
May-2023,2023,5,"1,000 Head",Bulls and Stags,49.2,Commercial,Red Meat
Apr-2023,2023,4,"1,000 Head",Bulls and Stags,43.3,Commercial,Red Meat
Mar-2023,2023,3,"1,000 Head",Bulls and Stags,45.7,Commercial,Red Meat
Feb-2023,2023,2,"1,000 Head",Bulls and Stags,33.8,Commercial,Red Meat
Jan-2023,2023,1,"1,000 Head",Bulls and Stags,38.6,Commercial,Red Meat
Dec-2022,2022,12,"1,000 Head",Bulls and Stags,41.9,Commercial,Red Meat
Nov-2022,2022,11,"1,000 Head",Bulls and Stags,47.3,Commercial,Red Meat
Oct-2022,2022,10,"1,000 Head",Bulls and Stags,51.9,Commercial,Red Meat
Sep-2022,2022,9,"1,000 Head",Bulls and Stags,53.2,Commercial,Red Meat
Aug-2022,2022,8,"1,000 Head",Bulls and Stags,52.5,Commercial,Red Meat
Jul-2022,2022,7,"1,000 Head",Bulls and Stags,47.5,Commercial,Red Meat
Jun-2022,2022,6,"1,000 Head",Bulls and Stags,52.6,Commercial,Red Meat
May-2022,2022,5,"1,000 Head",Bulls and Stags,49.7,Commercial,Red Meat
Apr-2022,2022,4,"1,000 Head",Bulls and Stags,50.4,Commercial,Red Meat
Mar-2022,2022,3,"1,000 Head",Bulls and Stags,52.1,Commercial,Red Meat
Feb-2022,2022,2,"1,000 Head",Bulls and Stags,38.9,Commercial,Red Meat
Jan-2022,2022,1,"1,000 Head",Bulls and Stags,38.0,Commercial,Red Meat
Dec-2021,2021,12,"1,000 Head",Bulls and Stags,43.7,Commercial,Red Meat
Nov-2021,2021,11,"1,000 Head",Bulls and Stags,45.4,Commercial,Red Meat
Oct-2021,2021,10,"1,000 Head",Bulls and Stags,47.4,Commercial,Red Meat
Sep-2021,2021,9,"1,000 Head",Bulls and Stags,49.7,Commercial,Red Meat
Aug-2021,2021,8,"1,000 Head",Bulls and Stags,53.9,Commercial,Red Meat
Jul-2021,2021,7,"1,000 Head",Bulls and Stags,51.3,Commercial,Red Meat
Jun-2021,2021,6,"1,000 Head",Bulls and Stags,51.1,Commercial,Red Meat
May-2021,2021,5,"1,000 Head",Bulls and Stags,47.9,Commercial,Red Meat
Apr-2021,2021,4,"1,000 Head",Bulls and Stags,47.7,Commercial,Red Meat
Mar-2021,2021,3,"1,000 Head",Bulls and Stags,48.2,Commercial,Red Meat
Feb-2021,2021,2,"1,000 Head",Bulls and Stags,29.7,Commercial,Red Meat
Jan-2021,2021,1,"1,000 Head",Bulls and Stags,38.6,Commercial,Red Meat
Dec-2020,2020,12,"1,000 Head",Bulls and Stags,41.7,Commercial,Red Meat
Nov-2020,2020,11,"1,000 Head",Bulls and Stags,41.7,Commercial,Red Meat
Oct-2020,2020,10,"1,000 Head",Bulls and Stags,50.8,Commercial,Red Meat
Sep-2020,2020,9,"1,000 Head",Bulls and Stags,49.6,Commercial,Red Meat
Aug-2020,2020,8,"1,000 Head",Bulls and Stags,48.7,Commercial,Red Meat
Jul-2020,2020,7,"1,000 Head",Bulls and Stags,49.7,Commercial,Red Meat
Jun-2020,2020,6,"1,000 Head",Bulls and Stags,51.9,Commercial,Red Meat
May-2020,2020,5,"1,000 Head",Bulls and Stags,40.4,Commercial,Red Meat
Apr-2020,2020,4,"1,000 Head",Bulls and Stags,37.0,Commercial,Red Meat
Mar-2020,2020,3,"1,000 Head",Bulls and Stags,39.5,Commercial,Red Meat
Feb-2020,2020,2,"1,000 Head",Bulls and Stags,36.9,Commercial,Red Meat
Jan-2020,2020,1,"1,000 Head",Bulls and Stags,40.8,Commercial,Red Meat
Dec-2019,2019,12,"1,000 Head",Bulls and Stags,41.1,Commercial,Red Meat
Nov-2019,2019,11,"1,000 Head",Bulls and Stags,47.7,Commercial,Red Meat
Oct-2019,2019,10,"1,000 Head",Bulls and Stags,52.0,Commercial,Red Meat
Sep-2019,2019,9,"1,000 Head",Bulls and Stags,49.6,Commercial,Red Meat
Aug-2019,2019,8,"1,000 Head",Bulls and Stags,50.5,Commercial,Red Meat
Jul-2019,2019,7,"1,000 Head",Bulls and Stags,47.8,Commercial,Red Meat
Jun-2019,2019,6,"1,000 Head",Bulls and Stags,50.0,Commercial,Red Meat
May-2019,2019,5,"1,000 Head",Bulls and Stags,48.7,Commercial,Red Meat
Apr-2019,2019,4,"1,000 Head",Bulls and Stags,47.6,Commercial,Red Meat
Mar-2019,2019,3,"1,000 Head",Bulls and Stags,40.5,Commercial,Red Meat
