,Unnamed: 0,Date,Year,Month,Unit,Animal,Weight,Type_Of_Meat
1389,1389,Mar-90,1990,3,Million Pounds,Pork,303.92,Red Meat
1390,1390,Feb-90,1990,2,Million Pounds,Pork,272.49,Red Meat
1391,1391,Jan-90,1990,1,Million Pounds,Pork,255.79,Red Meat
1392,1392,Dec-89,1989,12,Million Pounds,Pork,279.25,Red Meat
1393,1393,Nov-89,1989,11,Million Pounds,Pork,275.84,Red Meat
1394,1394,Oct-89,1989,10,Million Pounds,Pork,278,Red Meat
1395,1395,Sep-89,1989,9,Million Pounds,Pork,277.93,Red Meat
1396,1396,Aug-89,1989,8,Million Pounds,Pork,342.59,Red Meat
1397,1397,Jul-89,1989,7,Million Pounds,Pork,380.1,Red Meat
1398,1398,Jun-89,1989,6,Million Pounds,Pork,428.14,Red Meat
1399,1399,May-89,1989,5,Million Pounds,Pork,432.44,Red Meat
1400,1400,Apr-89,1989,4,Million Pounds,Pork,392.79,Red Meat
1401,1401,Mar-89,1989,3,Million Pounds,Pork,393.48,Red Meat
1402,1402,Feb-89,1989,2,Million Pounds,Pork,377.61,Red Meat
1403,1403,Jan-89,1989,1,Million Pounds,Pork,357.89,Red Meat
1404,1404,Dec-88,1988,12,Million Pounds,Pork,361.31,Red Meat
1405,1405,Nov-88,1988,11,Million Pounds,Pork,320.79,Red Meat
1406,1406,Oct-88,1988,10,Million Pounds,Pork,288.02,Red Meat
1407,1407,Sep-88,1988,9,Million Pounds,Pork,286.97,Red Meat
1408,1408,Aug-88,1988,8,Million Pounds,Pork,337.21,Red Meat
1409,1409,Jul-88,1988,7,Million Pounds,Pork,362.77,Red Meat
1410,1410,Jun-88,1988,6,Million Pounds,Pork,388.56,Red Meat
1411,1411,May-88,1988,5,Million Pounds,Pork,397.25,Red Meat
1412,1412,Apr-88,1988,4,Million Pounds,Pork,345.84,Red Meat
1413,1413,Mar-88,1988,3,Million Pounds,Pork,308.16,Red Meat
1414,1414,Feb-88,1988,2,Million Pounds,Pork,291.48,Red Meat
1415,1415,Jan-88,1988,1,Million Pounds,Pork,285.47,Red Meat
1416,1416,Dec-87,1987,12,Million Pounds,Pork,251.66,Red Meat
1417,1417,Nov-87,1987,11,Million Pounds,Pork,212.21,Red Meat
1418,1418,Oct-87,1987,10,Million Pounds,Pork,186.2,Red Meat
1419,1419,Sep-87,1987,9,Million Pounds,Pork,175.06,Red Meat
1420,1420,Aug-87,1987,8,Million Pounds,Pork,181.11,Red Meat
1421,1421,Jul-87,1987,7,Million Pounds,Pork,189.17,Red Meat
1422,1422,Jun-87,1987,6,Million Pounds,Pork,218.8,Red Meat
1423,1423,May-87,1987,5,Million Pounds,Pork,217.76,Red Meat
1424,1424,Apr-87,1987,4,Million Pounds,Pork,221.77,Red Meat
1425,1425,Mar-87,1987,3,Million Pounds,Pork,228.52,Red Meat
1426,1426,Feb-87,1987,2,Million Pounds,Pork,217.73,Red Meat
1427,1427,Jan-87,1987,1,Million Pounds,Pork,197.06,Red Meat
1428,1428,Dec-86,1986,12,Million Pounds,Pork,206.16,Red Meat
1429,1429,Nov-86,1986,11,Million Pounds,Pork,215.82,Red Meat
1430,1430,Oct-86,1986,10,Million Pounds,Pork,185.9,Red Meat
1431,1431,Sep-86,1986,9,Million Pounds,Pork,184.68,Red Meat
1432,1432,Aug-86,1986,8,Million Pounds,Pork,214.85,Red Meat
1433,1433,Jul-86,1986,7,Million Pounds,Pork,247.66,Red Meat
1434,1434,Jun-86,1986,6,Million Pounds,Pork,275.64,Red Meat
1435,1435,May-86,1986,5,Million Pounds,Pork,281.95,Red Meat
1436,1436,Apr-86,1986,4,Million Pounds,Pork,253.5,Red Meat
1437,1437,Mar-86,1986,3,Million Pounds,Pork,239.14,Red Meat
1438,1438,Feb-86,1986,2,Million Pounds,Pork,235.38,Red Meat
1439,1439,Jan-86,1986,1,Million Pounds,Pork,229.42,Red Meat
1440,1440,Dec-85,1985,12,Million Pounds,Pork,265.01,Red Meat
1441,1441,Nov-85,1985,11,Million Pounds,Pork,277.48,Red Meat
1442,1442,Oct-85,1985,10,Million Pounds,Pork,276.95,Red Meat
1443,1443,Sep-85,1985,9,Million Pounds,Pork,294.71,Red Meat
1444,1444,Aug-85,1985,8,Million Pounds,Pork,343.13,Red Meat
1445,1445,Jul-85,1985,7,Million Pounds,Pork,385.02,Red Meat
1446,1446,Jun-85,1985,6,Million Pounds,Pork,410.29,Red Meat
1447,1447,May-85,1985,5,Million Pounds,Pork,368.17,Red Meat
1448,1448,Apr-85,1985,4,Million Pounds,Pork,314.11,Red Meat
1449,1449,Mar-85,1985,3,Million Pounds,Pork,286.32,Red Meat
1450,1450,Feb-85,1985,2,Million Pounds,Pork,291.93,Red Meat
1451,1451,Jan-85,1985,1,Million Pounds,Pork,274.27,Red Meat
1452,1452,Dec-84,1984,12,Million Pounds,Pork,269.44,Red Meat
1453,1453,Nov-84,1984,11,Million Pounds,Pork,275.59,Red Meat
1454,1454,Oct-84,1984,10,Million Pounds,Pork,256.63,Red Meat
1455,1455,Sep-84,1984,9,Million Pounds,Pork,269.48,Red Meat
1456,1456,Aug-84,1984,8,Million Pounds,Pork,345.01,Red Meat
1457,1457,Jul-84,1984,7,Million Pounds,Pork,405.21,Red Meat
1458,1458,Jun-84,1984,6,Million Pounds,Pork,437.72,Red Meat
1459,1459,May-84,1984,5,Million Pounds,Pork,390.4,Red Meat
1460,1460,Apr-84,1984,4,Million Pounds,Pork,350.73,Red Meat
1461,1461,Mar-84,1984,3,Million Pounds,Pork,311.71,Red Meat
1462,1462,Feb-84,1984,2,Million Pounds,Pork,295.11,Red Meat
1463,1463,Jan-84,1984,1,Million Pounds,Pork,300.57,Red Meat
1464,1464,Dec-83,1983,12,Million Pounds,Pork,295.19,Red Meat
1465,1465,Nov-83,1983,11,Million Pounds,Pork,239.99,Red Meat
1466,1466,Oct-83,1983,10,Million Pounds,Pork,209.95,Red Meat
1467,1467,Sep-83,1983,9,Million Pounds,Pork,214.07,Red Meat
1468,1468,Aug-83,1983,8,Million Pounds,Pork,252.99,Red Meat
1469,1469,Jul-83,1983,7,Million Pounds,Pork,280.45,Red Meat
1470,1470,Jun-83,1983,6,Million Pounds,Pork,293,Red Meat
1471,1471,May-83,1983,5,Million Pounds,Pork,272.72,Red Meat
1472,1472,Apr-83,1983,4,Million Pounds,Pork,234.74,Red Meat
1473,1473,Mar-83,1983,3,Million Pounds,Pork,215.82,Red Meat
1474,1474,Feb-83,1983,2,Million Pounds,Pork,224.15,Red Meat
1475,1475,Jan-83,1983,1,Million Pounds,Pork,219.02,Red Meat
1476,1476,Dec-23,2023,12,Million Pounds,Lamb and Mutton,22.43,Red Meat
1477,1477,Nov-23,2023,11,Million Pounds,Lamb and Mutton,26.13,Red Meat
1478,1478,Oct-23,2023,10,Million Pounds,Lamb and Mutton,26.16,Red Meat
1479,1479,Sep-23,2023,9,Million Pounds,Lamb and Mutton,26.17,Red Meat
1480,1480,Aug-23,2023,8,Million Pounds,Lamb and Mutton,27.4,Red Meat
1481,1481,Jul-23,2023,7,Million Pounds,Lamb and Mutton,24.83,Red Meat
1482,1482,Jun-23,2023,6,Million Pounds,Lamb and Mutton,25.11,Red Meat
1483,1483,May-23,2023,5,Million Pounds,Lamb and Mutton,24.52,Red Meat
1484,1484,Apr-23,2023,4,Million Pounds,Lamb and Mutton,25.77,Red Meat
1485,1485,Mar-23,2023,3,Million Pounds,Lamb and Mutton,29.66,Red Meat
1486,1486,Feb-23,2023,2,Million Pounds,Lamb and Mutton,25.31,Red Meat
1487,1487,Jan-23,2023,1,Million Pounds,Lamb and Mutton,26.51,Red Meat
1488,1488,Dec-22,2022,12,Million Pounds,Lamb and Mutton,29.67,Red Meat
1489,1489,Nov-22,2022,11,Million Pounds,Lamb and Mutton,28.65,Red Meat
1490,1490,Oct-22,2022,10,Million Pounds,Lamb and Mutton,30.82,Red Meat
1491,1491,Sep-22,2022,9,Million Pounds,Lamb and Mutton,29.2,Red Meat
1492,1492,Aug-22,2022,8,Million Pounds,Lamb and Mutton,25.63,Red Meat
1493,1493,Jul-22,2022,7,Million Pounds,Lamb and Mutton,22.81,Red Meat
1494,1494,Jun-22,2022,6,Million Pounds,Lamb and Mutton,22.19,Red Meat
1495,1495,May-22,2022,5,Million Pounds,Lamb and Mutton,24.41,Red Meat
1496,1496,Apr-22,2022,4,Million Pounds,Lamb and Mutton,24.01,Red Meat
1497,1497,Mar-22,2022,3,Million Pounds,Lamb and Mutton,22.22,Red Meat
1498,1498,Feb-22,2022,2,Million Pounds,Lamb and Mutton,21.86,Red Meat
1499,1499,Jan-22,2022,1,Million Pounds,Lamb and Mutton,22.12,Red Meat
1500,1500,Dec-21,2021,12,Million Pounds,Lamb and Mutton,23.49,Red Meat
1501,1501,Nov-21,2021,11,Million Pounds,Lamb and Mutton,27.16,Red Meat
1502,1502,Oct-21,2021,10,Million Pounds,Lamb and Mutton,25.61,Red Meat
1503,1503,Sep-21,2021,9,Million Pounds,Lamb and Mutton,22.05,Red Meat
1504,1504,Aug-21,2021,8,Million Pounds,Lamb and Mutton,21.01,Red Meat
1505,1505,Jul-21,2021,7,Million Pounds,Lamb and Mutton,21.49,Red Meat
1506,1506,Jun-21,2021,6,Million Pounds,Lamb and Mutton,21.9,Red Meat
1507,1507,May-21,2021,5,Million Pounds,Lamb and Mutton,24.75,Red Meat
1508,1508,Apr-21,2021,4,Million Pounds,Lamb and Mutton,25.34,Red Meat
1509,1509,Mar-21,2021,3,Million Pounds,Lamb and Mutton,26.83,Red Meat
1510,1510,Feb-21,2021,2,Million Pounds,Lamb and Mutton,24.47,Red Meat
1511,1511,Jan-21,2021,1,Million Pounds,Lamb and Mutton,24.91,Red Meat
1512,1512,Dec-20,2020,12,Million Pounds,Lamb and Mutton,25.92,Red Meat
1513,1513,Nov-20,2020,11,Million Pounds,Lamb and Mutton,25.73,Red Meat
1514,1514,Oct-20,2020,10,Million Pounds,Lamb and Mutton,30.67,Red Meat
1515,1515,Sep-20,2020,9,Million Pounds,Lamb and Mutton,39.47,Red Meat
1516,1516,Aug-20,2020,8,Million Pounds,Lamb and Mutton,44.71,Red Meat
1517,1517,Jul-20,2020,7,Million Pounds,Lamb and Mutton,44.71,Red Meat
1518,1518,Jun-20,2020,6,Million Pounds,Lamb and Mutton,44.71,Red Meat
1519,1519,May-20,2020,5,Million Pounds,Lamb and Mutton,40.79,Red Meat
1520,1520,Apr-20,2020,4,Million Pounds,Lamb and Mutton,37.58,Red Meat
1521,1521,Mar-20,2020,3,Million Pounds,Lamb and Mutton,37.38,Red Meat
1522,1522,Feb-20,2020,2,Million Pounds,Lamb and Mutton,36.86,Red Meat
1523,1523,Jan-20,2020,1,Million Pounds,Lamb and Mutton,34.75,Red Meat
1524,1524,Dec-19,2019,12,Million Pounds,Lamb and Mutton,34.02,Red Meat
1525,1525,Nov-19,2019,11,Million Pounds,Lamb and Mutton,37.81,Red Meat
1526,1526,Oct-19,2019,10,Million Pounds,Lamb and Mutton,41.65,Red Meat
1527,1527,Sep-19,2019,9,Million Pounds,Lamb and Mutton,41.65,Red Meat
1528,1528,Aug-19,2019,8,Million Pounds,Lamb and Mutton,43.05,Red Meat
1529,1529,Jul-19,2019,7,Million Pounds,Lamb and Mutton,40.03,Red Meat
1530,1530,Jun-19,2019,6,Million Pounds,Lamb and Mutton,38.48,Red Meat
1531,1531,May-19,2019,5,Million Pounds,Lamb and Mutton,40.95,Red Meat
1532,1532,Apr-19,2019,4,Million Pounds,Lamb and Mutton,31.03,Red Meat
1533,1533,Mar-19,2019,3,Million Pounds,Lamb and Mutton,35.5,Red Meat
1534,1534,Feb-19,2019,2,Million Pounds,Lamb and Mutton,38.38,Red Meat
1535,1535,Jan-19,2019,1,Million Pounds,Lamb and Mutton,36.45,Red Meat
1536,1536,Dec-18,2018,12,Million Pounds,Lamb and Mutton,37.86,Red Meat
1537,1537,Nov-18,2018,11,Million Pounds,Lamb and Mutton,39.32,Red Meat
1538,1538,Oct-18,2018,10,Million Pounds,Lamb and Mutton,40.47,Red Meat
1539,1539,Sep-18,2018,9,Million Pounds,Lamb and Mutton,39.39,Red Meat
1540,1540,Aug-18,2018,8,Million Pounds,Lamb and Mutton,42.13,Red Meat
1541,1541,Jul-18,2018,7,Million Pounds,Lamb and Mutton,38.68,Red Meat
1542,1542,Jun-18,2018,6,Million Pounds,Lamb and Mutton,35.59,Red Meat
1543,1543,May-18,2018,5,Million Pounds,Lamb and Mutton,33.99,Red Meat
1544,1544,Apr-18,2018,4,Million Pounds,Lamb and Mutton,28.62,Red Meat
1545,1545,Mar-18,2018,3,Million Pounds,Lamb and Mutton,28.28,Red Meat
1546,1546,Feb-18,2018,2,Million Pounds,Lamb and Mutton,26.79,Red Meat
1547,1547,Jan-18,2018,1,Million Pounds,Lamb and Mutton,26.71,Red Meat
1548,1548,Dec-17,2017,12,Million Pounds,Lamb and Mutton,28.98,Red Meat
1549,1549,Nov-17,2017,11,Million Pounds,Lamb and Mutton,31.59,Red Meat
1550,1550,Oct-17,2017,10,Million Pounds,Lamb and Mutton,31.42,Red Meat
1551,1551,Sep-17,2017,9,Million Pounds,Lamb and Mutton,32.38,Red Meat
1552,1552,Aug-17,2017,8,Million Pounds,Lamb and Mutton,26.77,Red Meat
1553,1553,Jul-17,2017,7,Million Pounds,Lamb and Mutton,26.18,Red Meat
1554,1554,Jun-17,2017,6,Million Pounds,Lamb and Mutton,29.86,Red Meat
1555,1555,May-17,2017,5,Million Pounds,Lamb and Mutton,28.6,Red Meat
1556,1556,Apr-17,2017,4,Million Pounds,Lamb and Mutton,25.79,Red Meat
1557,1557,Mar-17,2017,3,Million Pounds,Lamb and Mutton,25.69,Red Meat
1558,1558,Feb-17,2017,2,Million Pounds,Lamb and Mutton,20.36,Red Meat
1559,1559,Jan-17,2017,1,Million Pounds,Lamb and Mutton,26.14,Red Meat
1560,1560,Dec-16,2016,12,Million Pounds,Lamb and Mutton,21.88,Red Meat
1561,1561,Nov-16,2016,11,Million Pounds,Lamb and Mutton,29.44,Red Meat
1562,1562,Oct-16,2016,10,Million Pounds,Lamb and Mutton,32.74,Red Meat
1563,1563,Sep-16,2016,9,Million Pounds,Lamb and Mutton,36.56,Red Meat
1564,1564,Aug-16,2016,8,Million Pounds,Lamb and Mutton,40.98,Red Meat
1565,1565,Jul-16,2016,7,Million Pounds,Lamb and Mutton,39.52,Red Meat
1566,1566,Jun-16,2016,6,Million Pounds,Lamb and Mutton,44.82,Red Meat
1567,1567,May-16,2016,5,Million Pounds,Lamb and Mutton,39.79,Red Meat
1568,1568,Apr-16,2016,4,Million Pounds,Lamb and Mutton,40.65,Red Meat
1569,1569,Mar-16,2016,3,Million Pounds,Lamb and Mutton,40.05,Red Meat
1570,1570,Feb-16,2016,2,Million Pounds,Lamb and Mutton,40.05,Red Meat
1571,1571,Jan-16,2016,1,Million Pounds,Lamb and Mutton,41.45,Red Meat
1572,1572,Dec-15,2015,12,Million Pounds,Lamb and Mutton,44.69,Red Meat
1573,1573,Nov-15,2015,11,Million Pounds,Lamb and Mutton,40.74,Red Meat
1574,1574,Oct-15,2015,10,Million Pounds,Lamb and Mutton,41.92,Red Meat
1575,1575,Sep-15,2015,9,Million Pounds,Lamb and Mutton,41.88,Red Meat
1576,1576,Aug-15,2015,8,Million Pounds,Lamb and Mutton,39.06,Red Meat
1577,1577,Jul-15,2015,7,Million Pounds,Lamb and Mutton,35.47,Red Meat
1578,1578,Jun-15,2015,6,Million Pounds,Lamb and Mutton,38.36,Red Meat
1579,1579,May-15,2015,5,Million Pounds,Lamb and Mutton,37,Red Meat
1580,1580,Apr-15,2015,4,Million Pounds,Lamb and Mutton,34.25,Red Meat
1581,1581,Mar-15,2015,3,Million Pounds,Lamb and Mutton,36.77,Red Meat
1582,1582,Feb-15,2015,2,Million Pounds,Lamb and Mutton,35.21,Red Meat
1583,1583,Jan-15,2015,1,Million Pounds,Lamb and Mutton,33.94,Red Meat
1584,1584,Dec-14,2014,12,Million Pounds,Lamb and Mutton,31.37,Red Meat
1585,1585,Nov-14,2014,11,Million Pounds,Lamb and Mutton,38.69,Red Meat
1586,1586,Oct-14,2014,10,Million Pounds,Lamb and Mutton,39.69,Red Meat
1587,1587,Sep-14,2014,9,Million Pounds,Lamb and Mutton,40.16,Red Meat
1588,1588,Aug-14,2014,8,Million Pounds,Lamb and Mutton,33.97,Red Meat
1589,1589,Jul-14,2014,7,Million Pounds,Lamb and Mutton,31.12,Red Meat
1590,1590,Jun-14,2014,6,Million Pounds,Lamb and Mutton,25.21,Red Meat
1591,1591,May-14,2014,5,Million Pounds,Lamb and Mutton,26.54,Red Meat
1592,1592,Apr-14,2014,4,Million Pounds,Lamb and Mutton,28.08,Red Meat
1593,1593,Mar-14,2014,3,Million Pounds,Lamb and Mutton,26.19,Red Meat
1594,1594,Feb-14,2014,2,Million Pounds,Lamb and Mutton,25.66,Red Meat
1595,1595,Jan-14,2014,1,Million Pounds,Lamb and Mutton,24.51,Red Meat
1596,1596,Dec-13,2013,12,Million Pounds,Lamb and Mutton,21.7,Red Meat
1597,1597,Nov-13,2013,11,Million Pounds,Lamb and Mutton,23.97,Red Meat
1598,1598,Oct-13,2013,10,Million Pounds,Lamb and Mutton,23.44,Red Meat
1599,1599,Sep-13,2013,9,Million Pounds,Lamb and Mutton,21.99,Red Meat
1600,1600,Aug-13,2013,8,Million Pounds,Lamb and Mutton,23.32,Red Meat
1601,1601,Jul-13,2013,7,Million Pounds,Lamb and Mutton,19.31,Red Meat
1602,1602,Jun-13,2013,6,Million Pounds,Lamb and Mutton,19.79,Red Meat
1603,1603,May-13,2013,5,Million Pounds,Lamb and Mutton,21.46,Red Meat
1604,1604,Apr-13,2013,4,Million Pounds,Lamb and Mutton,17.62,Red Meat
1605,1605,Mar-13,2013,3,Million Pounds,Lamb and Mutton,19.83,Red Meat
1606,1606,Feb-13,2013,2,Million Pounds,Lamb and Mutton,18.77,Red Meat
1607,1607,Jan-13,2013,1,Million Pounds,Lamb and Mutton,21.38,Red Meat
1608,1608,Dec-12,2012,12,Million Pounds,Lamb and Mutton,18.98,Red Meat
1609,1609,Nov-12,2012,11,Million Pounds,Lamb and Mutton,23.21,Red Meat
1610,1610,Oct-12,2012,10,Million Pounds,Lamb and Mutton,23.45,Red Meat
1611,1611,Sep-12,2012,9,Million Pounds,Lamb and Mutton,24.23,Red Meat
1612,1612,Aug-12,2012,8,Million Pounds,Lamb and Mutton,24.29,Red Meat
1613,1613,Jul-12,2012,7,Million Pounds,Lamb and Mutton,22.46,Red Meat
1614,1614,Jun-12,2012,6,Million Pounds,Lamb and Mutton,19.68,Red Meat
1615,1615,May-12,2012,5,Million Pounds,Lamb and Mutton,19.71,Red Meat
1616,1616,Apr-12,2012,4,Million Pounds,Lamb and Mutton,21.85,Red Meat
1617,1617,Mar-12,2012,3,Million Pounds,Lamb and Mutton,20.85,Red Meat
1618,1618,Feb-12,2012,2,Million Pounds,Lamb and Mutton,19.28,Red Meat
1619,1619,Jan-12,2012,1,Million Pounds,Lamb and Mutton,16.86,Red Meat
1620,1620,Dec-11,2011,12,Million Pounds,Lamb and Mutton,19.01,Red Meat
1621,1621,Nov-11,2011,11,Million Pounds,Lamb and Mutton,20.02,Red Meat
1622,1622,Oct-11,2011,10,Million Pounds,Lamb and Mutton,22.22,Red Meat
1623,1623,Sep-11,2011,9,Million Pounds,Lamb and Mutton,21.21,Red Meat
1624,1624,Aug-11,2011,8,Million Pounds,Lamb and Mutton,21.03,Red Meat
1625,1625,Jul-11,2011,7,Million Pounds,Lamb and Mutton,18.1,Red Meat
1626,1626,Jun-11,2011,6,Million Pounds,Lamb and Mutton,15.06,Red Meat
1627,1627,May-11,2011,5,Million Pounds,Lamb and Mutton,13.28,Red Meat
1628,1628,Apr-11,2011,4,Million Pounds,Lamb and Mutton,12.87,Red Meat
1629,1629,Mar-11,2011,3,Million Pounds,Lamb and Mutton,12.58,Red Meat
1630,1630,Feb-11,2011,2,Million Pounds,Lamb and Mutton,13.28,Red Meat
1631,1631,Jan-11,2011,1,Million Pounds,Lamb and Mutton,15.21,Red Meat
1632,1632,Dec-10,2010,12,Million Pounds,Lamb and Mutton,16.5,Red Meat
1633,1633,Nov-10,2010,11,Million Pounds,Lamb and Mutton,16.19,Red Meat
1634,1634,Oct-10,2010,10,Million Pounds,Lamb and Mutton,18.05,Red Meat
1635,1635,Sep-10,2010,9,Million Pounds,Lamb and Mutton,19.86,Red Meat
1636,1636,Aug-10,2010,8,Million Pounds,Lamb and Mutton,22.06,Red Meat
1637,1637,Jul-10,2010,7,Million Pounds,Lamb and Mutton,22.97,Red Meat
1638,1638,Jun-10,2010,6,Million Pounds,Lamb and Mutton,20.45,Red Meat
1639,1639,May-10,2010,5,Million Pounds,Lamb and Mutton,16.45,Red Meat
1640,1640,Apr-10,2010,4,Million Pounds,Lamb and Mutton,16.31,Red Meat
1641,1641,Mar-10,2010,3,Million Pounds,Lamb and Mutton,12.92,Red Meat
1642,1642,Feb-10,2010,2,Million Pounds,Lamb and Mutton,11.76,Red Meat
1643,1643,Jan-10,2010,1,Million Pounds,Lamb and Mutton,14.52,Red Meat
1644,1644,Dec-09,2009,12,Million Pounds,Lamb and Mutton,15.05,Red Meat
1645,1645,Nov-09,2009,11,Million Pounds,Lamb and Mutton,15.3,Red Meat
1646,1646,Oct-09,2009,10,Million Pounds,Lamb and Mutton,17.43,Red Meat
1647,1647,Sep-09,2009,9,Million Pounds,Lamb and Mutton,19.05,Red Meat
1648,1648,Aug-09,2009,8,Million Pounds,Lamb and Mutton,20.06,Red Meat
1649,1649,Jul-09,2009,7,Million Pounds,Lamb and Mutton,21.57,Red Meat
1650,1650,Jun-09,2009,6,Million Pounds,Lamb and Mutton,19.69,Red Meat
1651,1651,May-09,2009,5,Million Pounds,Lamb and Mutton,19.8,Red Meat
1652,1652,Apr-09,2009,4,Million Pounds,Lamb and Mutton,19.27,Red Meat
1653,1653,Mar-09,2009,3,Million Pounds,Lamb and Mutton,18.28,Red Meat
1654,1654,Feb-09,2009,2,Million Pounds,Lamb and Mutton,19.47,Red Meat
1655,1655,Jan-09,2009,1,Million Pounds,Lamb and Mutton,21,Red Meat
1656,1656,Dec-08,2008,12,Million Pounds,Lamb and Mutton,21.66,Red Meat
1657,1657,Nov-08,2008,11,Million Pounds,Lamb and Mutton,21.33,Red Meat
1658,1658,Oct-08,2008,10,Million Pounds,Lamb and Mutton,20.8,Red Meat
1659,1659,Sep-08,2008,9,Million Pounds,Lamb and Mutton,21.15,Red Meat
1660,1660,Aug-08,2008,8,Million Pounds,Lamb and Mutton,19.72,Red Meat
1661,1661,Jul-08,2008,7,Million Pounds,Lamb and Mutton,19.6,Red Meat
1662,1662,Jun-08,2008,6,Million Pounds,Lamb and Mutton,18.41,Red Meat
1663,1663,May-08,2008,5,Million Pounds,Lamb and Mutton,17.78,Red Meat
1664,1664,Apr-08,2008,4,Million Pounds,Lamb and Mutton,17.12,Red Meat
1665,1665,Mar-08,2008,3,Million Pounds,Lamb and Mutton,18.16,Red Meat
1666,1666,Feb-08,2008,2,Million Pounds,Lamb and Mutton,15.18,Red Meat
1667,1667,Jan-08,2008,1,Million Pounds,Lamb and Mutton,12.92,Red Meat
1668,1668,Dec-07,2007,12,Million Pounds,Lamb and Mutton,13.1,Red Meat
1669,1669,Nov-07,2007,11,Million Pounds,Lamb and Mutton,13.94,Red Meat
1670,1670,Oct-07,2007,10,Million Pounds,Lamb and Mutton,14.73,Red Meat
1671,1671,Sep-07,2007,9,Million Pounds,Lamb and Mutton,15.69,Red Meat
1672,1672,Aug-07,2007,8,Million Pounds,Lamb and Mutton,13.81,Red Meat
1673,1673,Jul-07,2007,7,Million Pounds,Lamb and Mutton,15.41,Red Meat
1674,1674,Jun-07,2007,6,Million Pounds,Lamb and Mutton,16.64,Red Meat
1675,1675,May-07,2007,5,Million Pounds,Lamb and Mutton,18.21,Red Meat
1676,1676,Apr-07,2007,4,Million Pounds,Lamb and Mutton,16,Red Meat
1677,1677,Mar-07,2007,3,Million Pounds,Lamb and Mutton,15.57,Red Meat
1678,1678,Feb-07,2007,2,Million Pounds,Lamb and Mutton,15.64,Red Meat
1679,1679,Jan-07,2007,1,Million Pounds,Lamb and Mutton,15.77,Red Meat
1680,1680,Dec-06,2006,12,Million Pounds,Lamb and Mutton,15.86,Red Meat
1681,1681,Nov-06,2006,11,Million Pounds,Lamb and Mutton,15.45,Red Meat
1682,1682,Oct-06,2006,10,Million Pounds,Lamb and Mutton,15.23,Red Meat
1683,1683,Sep-06,2006,9,Million Pounds,Lamb and Mutton,15.35,Red Meat
1684,1684,Aug-06,2006,8,Million Pounds,Lamb and Mutton,15.25,Red Meat
1685,1685,Jul-06,2006,7,Million Pounds,Lamb and Mutton,15.13,Red Meat
1686,1686,Jun-06,2006,6,Million Pounds,Lamb and Mutton,15.22,Red Meat
1687,1687,May-06,2006,5,Million Pounds,Lamb and Mutton,15.25,Red Meat
1688,1688,Apr-06,2006,4,Million Pounds,Lamb and Mutton,15.45,Red Meat
1689,1689,Mar-06,2006,3,Million Pounds,Lamb and Mutton,15.78,Red Meat
1690,1690,Feb-06,2006,2,Million Pounds,Lamb and Mutton,15.73,Red Meat
1691,1691,Jan-06,2006,1,Million Pounds,Lamb and Mutton,9.97,Red Meat
1692,1692,Dec-05,2005,12,Million Pounds,Lamb and Mutton,9.33,Red Meat
1693,1693,Nov-05,2005,11,Million Pounds,Lamb and Mutton,10.14,Red Meat
1694,1694,Oct-05,2005,10,Million Pounds,Lamb and Mutton,10.94,Red Meat
1695,1695,Sep-05,2005,9,Million Pounds,Lamb and Mutton,11.79,Red Meat
1696,1696,Aug-05,2005,8,Million Pounds,Lamb and Mutton,11.76,Red Meat
1697,1697,Jul-05,2005,7,Million Pounds,Lamb and Mutton,9.36,Red Meat
1698,1698,Jun-05,2005,6,Million Pounds,Lamb and Mutton,9.72,Red Meat
1699,1699,May-05,2005,5,Million Pounds,Lamb and Mutton,8.74,Red Meat
1700,1700,Apr-05,2005,4,Million Pounds,Lamb and Mutton,7.65,Red Meat
1701,1701,Mar-05,2005,3,Million Pounds,Lamb and Mutton,7.59,Red Meat
1702,1702,Feb-05,2005,2,Million Pounds,Lamb and Mutton,7.55,Red Meat
1703,1703,Jan-05,2005,1,Million Pounds,Lamb and Mutton,3.5,Red Meat
1704,1704,Dec-04,2004,12,Million Pounds,Lamb and Mutton,3.72,Red Meat
1705,1705,Nov-04,2004,11,Million Pounds,Lamb and Mutton,4.17,Red Meat
1706,1706,Oct-04,2004,10,Million Pounds,Lamb and Mutton,4.18,Red Meat
1707,1707,Sep-04,2004,9,Million Pounds,Lamb and Mutton,3.88,Red Meat
1708,1708,Aug-04,2004,8,Million Pounds,Lamb and Mutton,3.38,Red Meat
1709,1709,Jul-04,2004,7,Million Pounds,Lamb and Mutton,3.87,Red Meat
1710,1710,Jun-04,2004,6,Million Pounds,Lamb and Mutton,3.5,Red Meat
1711,1711,May-04,2004,5,Million Pounds,Lamb and Mutton,3.25,Red Meat
1712,1712,Apr-04,2004,4,Million Pounds,Lamb and Mutton,3.16,Red Meat
1713,1713,Mar-04,2004,3,Million Pounds,Lamb and Mutton,3.36,Red Meat
1714,1714,Feb-04,2004,2,Million Pounds,Lamb and Mutton,3.67,Red Meat
1715,1715,Jan-04,2004,1,Million Pounds,Lamb and Mutton,3.8,Red Meat
1716,1716,Dec-03,2003,12,Million Pounds,Lamb and Mutton,4.88,Red Meat
